Date,Week_Index,Product_ID,Product_Name,Category,Region,Channel,Production_Line,Campaign,Produced_Units,Good_Units,Sales_Units,Returned_Units,Price_per_Unit,Cost_per_Unit,Raw_Material_Cost,COGS,Marketing_Spend,Logistics_Cost,Other_Expenses,Revenue,Profit,Profit_Margin,Lead_Time_days,Downtime_hours,Efficiency_u_per_h,Defect_Rate,Returns_Rate,Inventory,Backorder,Acquisition,Retention_Rate,NPS,Employee_Satisfaction,On_Promo,Promo_Discount
2023-07-03,78,P004,FRA_SKU_04,Makeup,North,Wholesale,LineB,NewLaunch,2021,1979,1774,18,17.91,8.53,295.07,17268.64,1043.28,1920.36,304.42,31772.34,11235.64,0.3536,1,5.04,80.21,0.0207,0.0102,2304,0,91,0.6733,27.9,5.19,False,0.0
2023-07-10,79,P004,FRA_SKU_04,Makeup,West,Retail,LineA,None,2626,2489,2112,68,18.53,8.42,315.12,22142.43,259.31,1277.17,718.53,39135.36,14737.92,0.3766,1,1.99,92.96,0.0521,0.0326,3721,0,72,0.7508,39.3,6.24,False,0.0
2023-07-17,80,P004,FRA_SKU_04,Makeup,Central,Retail,LineC,SummerSale,2498,2409,2155,28,17.28,8.68,307.25,21713.37,202.43,1787.43,686.57,37238.4,12848.6,0.345,10,5.88,102.55,0.0353,0.0134,2555,0,128,0.8536,20.3,8.06,False,0.0
2023-07-24,81,P004,FRA_SKU_04,Makeup,Central,Wholesale,LineB,None,3031,3007,2665,63,18.72,9.31,327.35,28251.34,1381.97,1930.18,428.09,49888.8,17897.22,0.3587,3,1.96,107.17,0.0078,0.0239,2831,0,224,0.6303,23.0,4.72,False,0.0
2023-07-31,82,P004,FRA_SKU_04,Makeup,East,Wholesale,LineB,None,2512,2504,2377,26,18.24,9.33,296.42,23466.6,3345.91,1292.83,1071.17,43356.48,14179.97,0.3271,5,4.43,97.34,0.0031,0.0112,4151,0,84,0.7777,44.3,7.91,False,0.0
2023-08-07,83,P004,FRA_SKU_04,Makeup,North,Retail,LineC,None,2775,2754,2204,23,17.72,9.16,421.8,25461.18,3763.26,1112.91,575.73,39054.88,8141.8,0.2085,8,7.88,124.09,0.0073,0.0106,3229,0,130,0.7391,-4.6,6.84,False,0.0
2023-08-14,84,P004,FRA_SKU_04,Makeup,West,Retail,LineB,None,2557,2517,2464,6,17.09,8.57,311.95,21944.69,3120.44,1922.58,1019.33,42109.76,14102.72,0.3349,8,4.13,97.94,0.0154,0.0025,3802,0,218,0.6485,43.3,7.37,False,0.0
2023-08-21,85,P004,FRA_SKU_04,Makeup,North,Wholesale,LineA,None,2287,2205,1940,0,17.56,8.59,352.2,19680.55,3306.37,931.25,382.79,34066.4,9765.44,0.2867,11,7.63,101.17,0.0358,0.0,2324,0,167,0.6314,29.7,9.6,False,0.0
2023-08-28,86,P004,FRA_SKU_04,Makeup,East,Retail,LineC,None,2666,2623,2478,43,14.05,9.07,306.59,24211.28,2900.57,1805.85,346.38,34815.9,5551.82,0.1595,5,10.23,133.24,0.0161,0.0175,3737,0,85,0.6761,29.0,8.06,True,0.2
2023-09-04,87,P004,FRA_SKU_04,Makeup,West,E-commerce,LineB,None,2046,1994,1865,38,18.0,9.17,272.12,18789.03,1375.17,1966.89,1082.21,33570.0,10356.7,0.3085,4,3.26,75.82,0.0251,0.0209,3059,0,113,0.7786,11.6,7.08,False,0.0
2023-09-11,88,P004,FRA_SKU_04,Makeup,East,E-commerce,LineB,None,2614,2579,2261,75,17.06,9.15,379.03,23956.0,3391.47,1447.66,1131.03,38572.66,8646.5,0.2242,8,5.31,104.85,0.0133,0.0333,2578,0,198,0.7149,23.0,6.61,False,0.0
2023-09-18,89,P004,FRA_SKU_04,Makeup,Central,Retail,LineC,None,2418,2344,2815,36,11.67,9.31,336.1,22545.19,2999.18,2128.55,1004.67,32851.05,4173.46,0.127,9,9.12,114.48,0.0304,0.013,2730,233,92,0.6643,22.1,5.92,True,0.31
2023-09-25,90,P004,FRA_SKU_04,Makeup,Central,E-commerce,LineA,None,2480,2440,2848,41,11.97,8.73,369.52,21687.35,5211.31,990.12,478.84,34090.56,5722.94,0.1679,8,7.98,111.4,0.0157,0.0144,2797,179,176,0.6922,21.6,7.3,True,0.34
2023-10-02,91,P004,FRA_SKU_04,Makeup,East,E-commerce,LineC,None,1960,1900,2571,41,13.47,8.85,292.04,17375.2,1464.33,1825.56,965.35,34631.37,13000.93,0.3754,9,3.85,74.27,0.0305,0.0163,2568,318,128,0.6473,14.2,7.0,True,0.28
2023-10-09,92,P004,FRA_SKU_04,Makeup,North,Retail,LineC,NewLaunch,2544,2521,2433,42,17.56,8.82,399.41,22478.02,1715.58,2778.02,273.18,42723.48,15478.68,0.3623,4,6.41,106.76,0.0089,0.0175,4288,0,206,0.696,48.2,5.59,False,0.0
2023-10-16,93,P004,FRA_SKU_04,Makeup,North,E-commerce,LineA,None,2439,2429,3150,86,13.73,8.91,353.65,21766.86,1307.53,2401.38,740.12,43249.5,17033.61,0.3938,19,6.54,102.93,0.0041,0.0276,1047,339,208,0.5364,-7.6,6.39,True,0.22
2023-10-23,94,P004,FRA_SKU_04,Makeup,North,E-commerce,LineA,None,1806,1767,1700,5,15.32,8.29,227.56,14994.5,1392.69,1944.87,219.3,26044.0,7492.64,0.2877,13,3.21,66.82,0.0211,0.0032,3817,0,73,0.8038,27.6,8.19,True,0.1
2023-10-30,95,P004,FRA_SKU_04,Makeup,East,E-commerce,LineB,SummerSale,2334,2291,2166,53,17.01,8.5,308.09,19869.81,2205.81,1345.36,1064.49,36843.66,12358.19,0.3354,4,6.46,98.15,0.0181,0.0247,4004,0,106,0.7915,8.8,8.95,False,0.0
2023-11-06,96,P004,FRA_SKU_04,Makeup,West,Retail,LineB,SummerSale,2464,2449,2004,67,16.69,8.89,374.53,21942.41,1403.64,922.48,684.05,33446.76,8494.18,0.254,7,8.11,111.33,0.0059,0.0338,3409,0,108,0.7272,43.4,6.71,False,0.0
2023-11-13,97,P004,FRA_SKU_04,Makeup,Central,E-commerce,LineA,None,3046,2952,3362,31,12.48,8.6,374.66,26233.07,2303.71,998.56,1185.96,41957.76,11236.46,0.2678,8,1.58,106.3,0.0309,0.0093,2545,200,172,0.7711,40.6,6.48,True,0.3
2023-11-20,98,P004,FRA_SKU_04,Makeup,East,E-commerce,LineA,None,2966,2924,3050,55,17.3,8.27,370.75,24565.9,2809.92,2852.98,549.43,52765.0,21986.77,0.4167,12,5.82,121.43,0.0139,0.0183,3828,66,144,0.5141,26.5,7.0,False,0.0
2023-11-27,99,P004,FRA_SKU_04,Makeup,North,E-commerce,LineC,None,2923,2824,2919,29,18.19,8.68,420.91,25413.73,2794.75,3920.89,532.57,53096.61,20434.67,0.3849,3,5.15,116.48,0.0336,0.0102,2713,38,248,0.672,22.8,8.26,False,0.0
2023-12-04,100,P004,FRA_SKU_04,Makeup,North,E-commerce,LineB,NewLaunch,2862,2820,2757,79,17.64,8.57,457.92,24573.13,2583.83,2198.42,261.15,48633.48,19016.95,0.391,6,7.9,128.08,0.0144,0.0287,3465,0,202,0.6646,10.9,9.35,False,0.0
2023-12-11,101,P004,FRA_SKU_04,Makeup,East,E-commerce,LineC,None,2558,2540,2242,13,18.77,9.3,281.38,23817.54,3598.64,2165.95,337.0,42082.34,12163.21,0.289,12,2.87,93.46,0.007,0.0059,4122,0,182,0.5689,45.4,7.89,False,0.0
2023-12-18,102,P004,FRA_SKU_04,Makeup,West,E-commerce,LineB,HolidayPush,2964,2858,2905,40,17.31,9.15,376.43,27158.24,2414.35,1455.9,1037.64,50285.55,18219.42,0.3623,9,8.82,138.37,0.0355,0.0141,2801,16,205,0.7289,28.7,5.92,False,0.0
2023-12-25,103,P004,FRA_SKU_04,Makeup,Central,E-commerce,LineA,HolidayPush,3297,3233,3040,49,18.49,8.34,372.56,27534.24,3625.03,2948.12,918.81,56209.6,21183.4,0.3769,4,0.0,109.03,0.0191,0.0163,2868,0,243,0.6599,-1.4,7.03,False,0.0
2024-01-01,104,P004,FRA_SKU_04,Makeup,North,E-commerce,LineB,None,2287,2203,2318,41,17.16,9.38,276.73,21479.73,305.22,1128.39,770.33,39776.88,16093.21,0.4046,11,8.68,106.05,0.0366,0.0177,3018,62,75,0.6989,19.2,5.91,False,0.0
2024-01-08,105,P004,FRA_SKU_04,Makeup,South,Retail,LineA,None,2461,2374,2370,52,14.42,9.31,332.24,22945.13,4889.04,1989.12,1085.41,34175.4,3266.7,0.0956,11,2.19,87.72,0.0353,0.0223,3528,0,151,0.8064,30.8,7.24,True,0.18
2024-01-15,106,P004,FRA_SKU_04,Makeup,West,Wholesale,LineC,None,2506,2463,2390,28,17.53,8.57,320.77,21508.5,779.15,1185.05,332.28,41896.7,18091.72,0.4318,5,6.13,103.95,0.017,0.012,3291,0,125,0.7021,0.5,6.67,False,0.0
2024-01-22,107,P004,FRA_SKU_04,Makeup,East,Retail,LineA,None,1967,1954,1671,19,16.81,9.42,257.68,18554.91,1449.57,2038.9,1043.2,28089.51,5002.93,0.1781,9,5.22,78.61,0.0063,0.0117,3620,0,57,0.7164,27.7,7.47,False,0.0
2024-01-29,108,P004,FRA_SKU_04,Makeup,North,Retail,LineB,SummerSale,2502,2417,2371,4,17.93,8.38,310.25,20997.78,3352.19,2983.97,1014.51,42512.03,14163.58,0.3332,11,7.15,108.35,0.0337,0.0019,3188,0,146,0.8389,26.9,6.64,False,0.0
2024-02-05,109,P004,FRA_SKU_04,Makeup,Central,Retail,LineC,SummerSale,2237,2188,1967,20,18.41,8.48,315.42,19001.3,2529.6,2089.34,934.11,36212.47,11658.12,0.3219,7,6.08,92.57,0.0217,0.0104,3340,0,82,0.7032,36.8,6.49,False,0.0
2024-02-12,110,P004,FRA_SKU_04,Makeup,South,E-commerce,LineC,None,2497,2443,2146,4,18.55,8.64,394.53,21613.53,2934.11,1852.13,855.23,39808.3,12553.3,0.3153,2,3.85,94.61,0.0215,0.0022,2463,0,171,0.6858,12.5,5.59,False,0.0
2024-02-19,111,P004,FRA_SKU_04,Makeup,West,E-commerce,LineB,None,2402,2392,2326,45,17.96,8.25,341.08,19850.61,3999.59,1747.66,261.54,41774.96,15915.56,0.381,7,3.09,88.47,0.004,0.0195,3327,0,157,0.7437,43.9,7.16,False,0.0
2024-02-26,112,P004,FRA_SKU_04,Makeup,North,E-commerce,LineB,NewLaunch,2187,2178,2101,16,16.71,9.43,314.93,20654.9,3664.83,2213.11,305.29,35107.71,8269.58,0.2355,4,5.4,88.03,0.0039,0.008,2087,0,93,0.6591,6.4,7.99,False,0.0
2024-03-04,113,P004,FRA_SKU_04,Makeup,Central,Retail,LineB,None,2837,2813,2757,73,17.35,8.23,453.92,23393.9,5943.5,1882.26,1042.96,47833.95,15571.33,0.3255,11,7.79,126.4,0.0082,0.0267,2809,0,119,0.6443,43.5,6.6,True,0.07
2024-03-11,114,P004,FRA_SKU_04,Makeup,South,E-commerce,LineC,None,1639,1546,1514,2,16.92,9.16,234.38,15036.68,2624.82,1416.19,429.41,25616.88,6109.78,0.2385,10,3.47,61.23,0.0563,0.0014,3309,0,70,0.7378,44.8,7.02,False,0.0
2024-03-18,115,P004,FRA_SKU_04,Makeup,West,E-commerce,LineB,None,2845,2844,3256,83,12.62,8.86,384.08,25245.11,4059.09,924.38,921.48,41090.72,9940.66,0.2419,8,10.97,147.61,0.0003,0.0255,2014,221,126,0.6721,47.9,8.15,True,0.28
2024-03-25,116,P004,FRA_SKU_04,Makeup,North,Retail,LineA,None,2435,2398,2082,45,16.25,9.29,392.04,22660.35,559.94,1535.44,1059.31,33832.5,8017.46,0.237,8,5.15,97.04,0.0149,0.0219,3645,0,144,0.7467,23.3,6.87,True,0.1
2024-04-01,117,P004,FRA_SKU_04,Makeup,North,Retail,LineA,None,2433,2407,2376,0,17.91,8.21,330.89,20008.02,2045.72,2989.87,419.64,42554.16,17090.91,0.4016,5,4.46,94.36,0.0107,0.0,3575,0,155,0.6497,33.9,5.38,False,0.0
2024-04-08,118,P004,FRA_SKU_04,Makeup,Central,E-commerce,LineA,None,2324,2239,2265,16,17.31,8.5,316.06,19785.61,3482.05,1522.38,445.15,39207.15,13971.96,0.3564,1,2.7,84.4,0.0363,0.0074,3008,14,108,0.8097,38.3,6.84,False,0.0
2024-04-15,119,P004,FRA_SKU_04,Makeup,North,Wholesale,LineC,None,2548,2548,2136,15,17.71,8.41,331.24,21461.8,969.95,2840.86,1058.28,37828.56,11497.67,0.3039,7,4.92,100.63,0.0,0.0072,3216,0,90,0.658,31.0,8.42,False,0.0
2024-04-22,120,P004,FRA_SKU_04,Makeup,North,E-commerce,LineB,None,2645,2600,2855,73,17.29,9.04,293.6,23940.16,3190.0,3824.25,357.8,49362.95,18050.74,0.3657,5,6.22,110.1,0.0167,0.0259,3176,119,106,0.7713,54.0,8.54,False,0.0
2024-04-29,121,P004,FRA_SKU_04,Makeup,North,Wholesale,LineB,None,2168,2144,1965,0,18.37,8.98,297.02,19498.34,3954.73,1671.48,266.25,36097.05,10706.25,0.2966,7,9.97,106.93,0.0109,0.0003,3163,0,99,0.7815,5.8,7.95,False,0.0
2024-05-06,122,P004,FRA_SKU_04,Makeup,East,E-commerce,LineC,None,2161,2068,2393,65,11.42,8.85,326.31,19157.48,1372.45,715.2,630.77,27328.06,5452.16,0.1995,4,12.03,118.7,0.0428,0.0274,2681,177,130,0.7109,43.2,7.08,True,0.34
2024-05-13,123,P004,FRA_SKU_04,Makeup,North,E-commerce,LineC,HolidayPush,2624,2572,2270,70,17.89,9.42,341.12,24752.19,2128.73,2157.87,912.36,40610.3,10659.15,0.2625,1,5.37,105.51,0.0198,0.0311,3284,0,141,0.6925,36.6,7.54,False,0.0
2024-05-20,124,P004,FRA_SKU_04,Makeup,Central,Wholesale,LineA,None,2900,2775,3061,51,14.76,8.58,397.3,24921.73,2890.69,2840.35,602.43,45180.36,13925.16,0.3082,4,2.49,104.52,0.0429,0.0168,3466,133,205,0.6874,32.8,8.4,True,0.17
2024-05-27,125,P004,FRA_SKU_04,Makeup,Central,E-commerce,LineA,None,2724,2656,2603,0,17.61,8.22,348.67,22426.15,2183.96,1838.82,201.32,45838.83,19188.58,0.4186,2,8.43,124.87,0.0249,0.0,2354,0,139,0.7014,12.5,7.98,False,0.0
2024-06-03,126,P004,FRA_SKU_04,Makeup,East,E-commerce,LineA,SummerSale,2886,2824,2762,53,17.55,8.42,430.01,24343.12,1486.63,1621.44,559.11,48473.1,20462.8,0.4221,1,9.44,138.74,0.0213,0.0193,3606,0,143,0.7377,28.4,7.22,False,0.0
2024-06-10,127,P004,FRA_SKU_04,Makeup,North,E-commerce,LineC,HolidayPush,2144,2064,2095,29,18.51,8.92,263.71,19150.85,668.29,2381.49,931.97,38778.45,15645.85,0.4035,6,7.56,94.52,0.0369,0.014,2834,14,115,0.6785,9.8,8.39,False,0.0
2024-06-17,128,P004,FRA_SKU_04,Makeup,West,E-commerce,LineB,None,2165,2123,2030,12,17.24,9.37,242.48,20310.3,2077.14,879.53,1068.68,34997.2,10661.55,0.3046,4,5.43,87.27,0.0194,0.0062,3535,0,69,0.5981,41.5,7.06,False,0.0
2024-06-24,129,P004,FRA_SKU_04,Makeup,West,Retail,LineA,None,2658,2631,2420,32,16.66,8.88,329.59,23636.0,1253.87,2139.22,314.71,40317.2,12973.4,0.3218,6,6.4,111.48,0.0099,0.0134,3446,0,206,0.7655,18.6,7.8,False,0.0
2024-07-01,130,P004,FRA_SKU_04,Makeup,West,Retail,LineC,None,2006,1913,1594,37,17.9,8.51,218.65,17092.93,1070.9,998.39,735.61,28532.6,8634.77,0.3026,7,8.21,91.05,0.0459,0.0233,3957,0,110,0.6891,13.3,8.34,False,0.0
2024-07-08,131,P004,FRA_SKU_04,Makeup,North,Retail,LineA,SummerSale,2597,2544,2213,51,16.68,9.04,340.21,23510.9,1803.53,2670.44,532.56,36912.84,8395.41,0.2274,7,6.86,111.1,0.0203,0.0234,3148,0,155,0.7135,5.6,7.67,False,0.0
2024-07-15,132,P004,FRA_SKU_04,Makeup,North,E-commerce,LineA,HolidayPush,2351,2330,2596,55,17.72,8.4,279.77,19776.38,360.93,2462.4,744.57,46001.12,22656.84,0.4925,3,1.33,81.33,0.0086,0.0215,2054,129,148,0.7526,37.0,7.73,False,0.0
2024-07-22,133,P004,FRA_SKU_04,Makeup,North,Retail,LineC,HolidayPush,1901,1822,1441,13,18.15,8.82,231.92,16790.01,3037.64,1406.05,283.3,26154.15,4637.15,0.1773,4,7.13,82.25,0.0414,0.0094,2966,0,65,0.7104,67.8,8.09,False,0.0
2024-07-29,134,P004,FRA_SKU_04,Makeup,North,Retail,LineC,HolidayPush,2367,2310,1891,31,18.7,8.87,269.84,21022.27,1393.23,1283.1,845.83,35361.7,10817.27,0.3059,6,7.88,105.88,0.0238,0.0166,4826,0,139,0.6463,36.9,7.36,False,0.0
2024-08-05,135,P004,FRA_SKU_04,Makeup,East,Retail,LineC,None,2728,2617,2291,54,17.4,9.28,368.28,25352.67,3148.27,998.15,1090.31,39863.4,9274.0,0.2326,11,0.0,90.21,0.0404,0.0239,3281,0,87,0.6313,38.4,6.81,False,0.0
2024-08-12,136,P004,FRA_SKU_04,Makeup,West,Retail,LineB,None,2385,2345,2140,32,16.92,9.36,379.22,22361.52,1056.91,2059.02,228.01,36208.8,10503.34,0.2901,8,5.09,94.85,0.0165,0.0154,3148,0,74,0.679,50.6,6.18,False,0.0
2024-08-19,137,P004,FRA_SKU_04,Makeup,East,E-commerce,LineB,None,2489,2483,2408,19,17.94,8.58,336.02,21389.22,2324.43,2599.31,226.69,43199.52,16659.87,0.3856,4,3.43,92.84,0.0024,0.0083,3038,0,99,0.7646,30.5,8.66,False,0.0
2024-08-26,138,P004,FRA_SKU_04,Makeup,North,Wholesale,LineB,HolidayPush,1832,1832,1593,0,18.56,8.59,208.85,15757.76,870.06,1315.83,311.64,29566.08,11310.79,0.3826,3,0.0,60.58,0.0,0.0,3742,0,138,0.6265,37.3,6.27,False,0.0
2024-09-02,139,P004,FRA_SKU_04,Makeup,North,E-commerce,LineC,None,2082,2022,1970,46,18.18,9.08,337.28,18938.29,3094.39,2732.72,313.65,35814.6,10735.55,0.2998,9,3.69,78.41,0.0285,0.0236,3479,0,171,0.7012,7.3,6.09,False,0.0
2024-09-09,140,P004,FRA_SKU_04,Makeup,West,Retail,LineA,None,2668,2668,2363,15,17.27,8.26,312.16,22068.9,944.72,2241.09,986.12,40809.01,14568.18,0.357,9,4.31,102.89,0.0,0.0067,3319,0,117,0.7023,30.9,5.44,False,0.0
2024-09-16,141,P004,FRA_SKU_04,Makeup,East,E-commerce,LineA,None,2425,2362,2620,0,16.76,8.5,298.27,20642.33,1144.49,1875.99,1018.11,43911.2,19230.28,0.4379,13,9.86,118.99,0.0258,0.0,3340,130,108,0.5486,23.8,7.68,False,0.0
2024-09-23,142,P004,FRA_SKU_04,Makeup,South,Retail,LineA,None,2641,2552,2279,57,17.82,8.32,406.71,22013.79,1113.69,1802.85,1065.84,40611.78,14615.61,0.3599,4,6.19,109.83,0.0333,0.0253,3939,0,131,0.7124,26.6,6.25,False,0.0
2024-09-30,143,P004,FRA_SKU_04,Makeup,North,Wholesale,LineB,None,2288,2241,1823,30,17.03,8.52,347.78,19528.54,3237.06,1126.71,233.19,31045.69,6920.19,0.2229,1,5.9,93.99,0.0202,0.0168,3528,0,137,0.7383,31.0,6.56,False,0.0
2024-10-07,144,P004,FRA_SKU_04,Makeup,South,E-commerce,LineB,HolidayPush,2576,2505,2572,0,17.27,8.97,303.97,23137.12,1088.62,1101.35,200.55,44418.44,18890.8,0.4253,10,8.42,118.03,0.0274,0.0,2466,33,177,0.7815,32.6,7.01,False,0.0
2024-10-14,145,P004,FRA_SKU_04,Makeup,North,E-commerce,LineA,None,2366,2259,2363,41,18.86,9.24,300.48,21891.89,2851.01,2740.07,525.84,44566.18,16557.37,0.3715,7,8.02,106.5,0.0451,0.0175,3122,45,126,0.6993,32.0,6.58,False,0.0
2024-10-21,146,P004,FRA_SKU_04,Makeup,North,Retail,LineB,None,1953,1953,1751,2,17.03,8.55,267.56,16724.91,1298.14,1918.14,229.59,29819.53,9648.75,0.3236,1,3.91,74.16,0.0,0.0016,4858,0,91,0.6891,32.5,6.88,False,0.0
2024-10-28,147,P004,FRA_SKU_04,Makeup,South,Retail,LineB,None,1720,1709,1668,4,17.66,9.15,216.72,15759.67,262.12,1352.4,555.3,29456.88,11527.39,0.3913,2,7.48,75.58,0.0063,0.0026,2057,0,53,0.6967,27.3,6.37,False,0.0
2024-11-04,148,P004,FRA_SKU_04,Makeup,Central,E-commerce,LineC,None,3671,3644,3371,81,18.02,8.86,499.26,32574.99,2016.81,3670.51,771.95,60745.42,21711.16,0.3574,3,7.01,158.0,0.0072,0.0241,3826,0,130,0.6601,48.5,6.98,False,0.0
2024-11-11,149,P004,FRA_SKU_04,Makeup,East,E-commerce,LineC,None,2276,2192,2223,56,18.65,9.09,348.23,20723.66,323.8,1758.32,831.89,41458.95,17821.28,0.4299,1,1.32,78.71,0.0365,0.0253,3249,11,104,0.6682,8.4,7.04,False,0.0
2024-11-18,150,P004,FRA_SKU_04,Makeup,South,Retail,LineB,None,3423,3354,2931,32,18.54,8.86,403.91,30368.17,1553.68,1491.7,249.9,54340.74,20677.29,0.3805,6,9.64,166.16,0.0199,0.0113,3260,0,95,0.6548,14.0,6.86,False,0.0
2024-11-25,151,P004,FRA_SKU_04,Makeup,South,Retail,LineB,None,3108,3040,2936,64,17.24,9.42,438.23,29321.18,2462.91,3213.27,645.32,50616.64,14973.96,0.2958,6,3.62,116.77,0.0216,0.0221,2189,0,193,0.5778,20.4,5.36,False,0.0
2024-12-02,152,P004,FRA_SKU_04,Makeup,Central,Retail,LineA,SummerSale,2700,2636,2562,57,17.12,8.48,318.6,22927.86,3694.56,2726.9,968.6,43861.44,13543.52,0.3088,5,5.99,111.35,0.0233,0.0226,3679,0,226,0.7469,46.4,5.68,False,0.0
2024-12-09,153,P004,FRA_SKU_04,Makeup,Central,E-commerce,LineC,None,2569,2550,2813,42,17.01,8.46,362.23,21769.96,2533.45,3031.67,922.3,47849.13,19591.75,0.4094,7,6.43,107.92,0.0073,0.0152,3004,111,200,0.6168,27.9,5.15,False,0.0
2024-12-16,154,P004,FRA_SKU_04,Makeup,West,E-commerce,LineA,SummerSale,3318,3180,3424,61,18.34,8.79,424.7,29207.69,907.3,2356.17,978.13,62796.16,29346.87,0.4673,8,3.44,123.81,0.0413,0.0181,2205,99,198,0.6957,29.7,8.17,False,0.0
2024-12-23,155,P004,FRA_SKU_04,Makeup,South,Wholesale,LineB,None,2926,2905,2324,35,17.19,8.55,459.38,25063.24,2684.99,2080.94,796.33,39949.56,9324.06,0.2334,1,10.6,148.96,0.0069,0.0153,3034,0,76,0.7515,39.9,8.14,False,0.0
2024-12-30,156,P004,FRA_SKU_04,Makeup,Central,E-commerce,LineC,None,3375,3322,4073,32,15.84,9.33,533.25,31542.08,3305.18,2139.68,998.05,64516.32,26531.33,0.4112,5,4.43,130.75,0.0154,0.008,2373,365,232,0.6051,30.7,8.02,True,0.15
2022-01-03,0,P005,FRA_SKU_05,Makeup,North,Wholesale,LineB,SummerSale,538,518,448,9,33.54,17.22,107.6,9275.12,1297.63,487.94,596.56,15025.92,3368.67,0.2242,10,12.01,29.51,0.0367,0.021,4371,0,32,0.653,32.6,6.47,False,0.0
2022-01-10,1,P005,FRA_SKU_05,Makeup,West,E-commerce,LineB,SummerSale,607,604,644,20,33.8,18.96,105.01,11519.22,2806.32,1324.72,752.63,21767.2,5364.31,0.2464,7,4.53,23.61,0.0034,0.0314,2292,26,40,0.6214,1.3,5.56,False,0.0
2022-01-17,2,P005,FRA_SKU_05,Makeup,South,E-commerce,LineC,None,618,596,536,0,34.54,19.46,119.27,12038.21,2776.39,822.64,226.06,18513.44,2650.14,0.1431,3,10.3,31.0,0.0348,0.0,3196,0,42,0.6848,50.7,7.92,False,0.0
2022-01-24,3,P005,FRA_SKU_05,Makeup,South,Retail,LineA,None,628,610,605,0,31.67,17.59,134.39,11059.96,2553.17,1513.47,444.81,19160.35,3588.94,0.1873,5,4.79,24.68,0.0276,0.0002,3002,0,31,0.6404,40.9,7.61,True,0.06
2022-01-31,4,P005,FRA_SKU_05,Makeup,South,Wholesale,LineC,None,656,652,622,13,33.99,19.3,133.17,12674.12,1418.53,1463.05,209.48,21141.78,5376.6,0.2543,8,4.6,25.58,0.005,0.0211,3569,0,53,0.6819,22.0,7.4,False,0.0
2022-02-07,5,P005,FRA_SKU_05,Makeup,West,Retail,LineB,SummerSale,820,800,710,15,35.74,19.36,133.66,15888.57,1943.27,1936.27,307.4,25375.4,5299.89,0.2089,6,3.63,30.81,0.024,0.0221,3455,0,43,0.7793,29.2,6.86,False,0.0
2022-02-14,6,P005,FRA_SKU_05,Makeup,Central,Retail,LineC,None,580,552,520,6,36.12,17.91,132.82,10401.08,2123.76,784.87,457.08,18782.4,5015.61,0.267,4,5.6,23.54,0.0468,0.0133,4030,0,28,0.7954,17.9,7.32,False,0.0
2022-02-21,7,P005,FRA_SKU_05,Makeup,Central,Retail,LineA,None,697,688,593,6,36.68,18.65,154.73,13014.52,1213.85,587.77,216.06,21751.24,6719.04,0.3089,4,5.87,28.6,0.0118,0.0118,2531,0,22,0.7051,34.5,6.09,False,0.0
2022-02-28,8,P005,FRA_SKU_05,Makeup,Central,E-commerce,LineC,None,650,639,770,16,30.72,18.56,107.9,12074.79,4477.22,1031.26,921.51,23654.4,5149.62,0.2177,11,5.69,26.47,0.0162,0.0218,2361,62,63,0.594,33.6,7.26,True,0.12
2022-03-07,9,P005,FRA_SKU_05,Makeup,West,E-commerce,LineA,None,680,658,672,6,36.29,18.74,116.28,12754.83,304.01,1506.39,1160.44,24386.88,8661.21,0.3552,3,6.98,29.24,0.0311,0.0097,4274,9,46,0.7339,34.9,7.54,False,0.0
2022-03-14,10,P005,FRA_SKU_05,Makeup,North,E-commerce,LineC,None,657,648,870,0,24.73,19.24,151.77,12655.86,3585.82,1635.87,523.09,21515.1,3114.46,0.1448,7,5.24,26.28,0.0135,0.0,2682,114,66,0.6889,11.8,7.56,True,0.29
2022-03-21,11,P005,FRA_SKU_05,Makeup,South,Retail,LineB,None,551,543,481,5,33.0,18.45,128.93,10178.84,1174.82,854.33,276.87,15873.0,3388.14,0.2135,9,7.94,24.7,0.0131,0.0115,2944,0,33,0.6965,-3.7,8.85,False,0.0
2022-03-28,12,P005,FRA_SKU_05,Makeup,North,Retail,LineC,None,720,710,607,16,34.83,17.28,136.08,12455.21,821.13,857.85,762.06,21141.81,6245.56,0.2954,5,6.72,30.61,0.0126,0.0274,5160,0,45,0.6707,50.4,7.18,False,0.0
2022-04-04,13,P005,FRA_SKU_05,Makeup,North,Retail,LineB,HolidayPush,580,576,465,5,36.79,17.46,97.44,10136.54,1135.81,1299.83,955.71,17107.35,3579.46,0.2092,7,4.07,22.17,0.0069,0.0127,2861,0,21,0.7695,45.5,7.36,False,0.0
2022-04-11,14,P005,FRA_SKU_05,Makeup,South,Retail,LineB,None,656,646,549,12,36.59,17.98,104.3,11805.31,319.32,848.82,372.64,20087.91,6741.82,0.3356,8,5.9,26.95,0.0139,0.0236,2827,0,30,0.7374,5.9,6.71,False,0.0
2022-04-18,15,P005,FRA_SKU_05,Makeup,North,Retail,LineB,None,620,608,517,8,34.05,19.03,104.78,11809.08,3087.54,863.74,737.77,17603.85,1105.72,0.0628,4,9.9,30.48,0.0193,0.0159,3383,0,23,0.783,11.7,8.37,False,0.0
