Date,Month,Year,Quarter,Acquisition_Rate,Retention_Rate,Churn_Rate,Customer_Satisfaction_Score,Website_Traffic,Region,Campaign,Product_Category,Customer_Segment,Sales_Channel,Cost,Revenue,Profit
2023-08-18 00:01:45.877900,8,2023,3,0.22452471228427973,0.868508431086911,0.2996565642904757,99,19621,South,Campaign_C,Furniture,VIP,Online,69,126.146805992646,57.146805992645994
2023-08-19 00:01:45.877900,8,2023,3,0.23012517323181386,0.7954727289027661,0.1725527203473956,81,29161,East,Campaign_B,Furniture,VIP,Phone,351,592.1030000732611,241.10300007326111
2023-08-20 00:01:45.877900,8,2023,3,0.06029929435128727,0.7960634778047257,0.06956217356014323,96,10985,West,Campaign_C,Apparel,New,Store,241,491.12815642574344,250.12815642574344
2023-08-21 00:01:45.877900,8,2023,3,0.07708535536938184,0.8042797332820328,0.1834677220413906,71,33138,East,Campaign_C,Apparel,VIP,Store,476,706.3590729089165,230.35907290891646
2023-08-22 00:01:45.877900,8,2023,3,0.2063421026221075,0.8860620067286511,0.2605733192443464,62,28132,South,Campaign_A,Electronics,Returning,Online,415,1019.5889316325813,604.5889316325813
2023-08-23 00:01:45.877900,8,2023,3,0.0825263595426641,0.8735818113583682,0.21890865079017968,82,25923,West,Campaign_C,Electronics,VIP,Phone,361,735.2176267722473,374.2176267722473
2023-08-24 00:01:45.877900,8,2023,3,0.11619817043229819,0.9128631993728906,0.29986569796248447,60,36644,North,Campaign_C,Electronics,VIP,Online,383,787.6756973311316,404.6756973311316
2023-08-25 00:01:45.877900,8,2023,3,0.051311673831835374,0.8321872826147457,0.14992165181130312,90,8615,South,Campaign_A,Electronics,Returning,Phone,316,715.9971530649779,399.99715306497785
2023-08-26 00:01:45.877900,8,2023,3,0.13364370422180888,0.9225651234262636,0.13929892532213184,82,18768,North,Campaign_A,Electronics,VIP,Online,295,712.4092829326206,417.4092829326206
2023-08-27 00:01:45.877900,8,2023,3,0.10968486010830776,0.8356204712791876,0.21731280106291212,82,25579,West,Campaign_C,Apparel,Returning,Phone,436,537.126037723532,101.12603772353202
2023-08-28 00:01:45.877900,8,2023,3,0.22890620798675532,0.9248763866829923,0.2817864660141067,85,26952,South,Campaign_C,Furniture,New,Phone,85,212.361110243999,127.36111024399901
2023-08-29 00:01:45.877900,8,2023,3,0.2278273869170901,0.8400407770149484,0.2625002896692948,63,35787,East,Campaign_C,Apparel,Returning,Store,64,110.91666515569588,46.91666515569588
2023-08-30 00:01:45.877900,8,2023,3,0.2472798729951436,0.7122670532478371,0.16938794513645544,66,33367,West,Campaign_B,Apparel,Returning,Phone,73,163.2063500006902,90.20635000069021
2023-08-31 00:01:45.877900,8,2023,3,0.23638310515230782,0.8440445977392119,0.2616615364105332,67,20710,East,Campaign_A,Apparel,Returning,Phone,245,378.64765464162934,133.64765464162934
2023-09-01 00:01:45.877900,9,2023,3,0.09918993041932611,0.773728773799739,0.11585788348009803,89,13552,East,Campaign_B,Electronics,New,Online,173,430.36615097387545,257.36615097387545
2023-09-02 00:01:45.877900,9,2023,3,0.059664757640846514,0.9064673329103068,0.10047590143575443,65,36512,South,Campaign_B,Apparel,New,Store,338,749.926320380076,411.92632038007605
2023-09-03 00:01:45.877900,9,2023,3,0.213118737712511,0.7058542968855726,0.09611574497176394,73,44858,East,Campaign_A,Furniture,New,Store,486,728.7433660432436,242.74336604324355
2023-09-04 00:01:45.877900,9,2023,3,0.23772589949228878,0.8148020276411492,0.26952996904276433,89,44480,West,Campaign_A,Electronics,Returning,Phone,157,222.71183133731333,65.71183133731333
2023-09-05 00:01:45.877900,9,2023,3,0.21741108002409382,0.8090911420828457,0.15415308065615208,99,28798,West,Campaign_B,Electronics,VIP,Phone,409,698.4187174152872,289.41871741528723
2023-09-06 00:01:45.877900,9,2023,3,0.1121940989491374,0.705134839420462,0.05443002688157787,65,15551,South,Campaign_C,Furniture,VIP,Phone,431,757.7680489431729,326.76804894317286
2023-09-07 00:01:45.877900,9,2023,3,0.23841535219596405,0.7642516834301057,0.1269011194336987,60,36989,East,Campaign_B,Furniture,New,Phone,223,506.12366787280587,283.12366787280587
2023-09-08 00:01:45.877900,9,2023,3,0.1538245704890217,0.9167198340926564,0.28143111167841767,63,3675,East,Campaign_A,Apparel,New,Store,176,323.804711187763,147.80471118776302
2023-09-09 00:01:45.877900,9,2023,3,0.14584330030422982,0.8084103697967192,0.26052230469987264,68,5968,South,Campaign_C,Electronics,VIP,Store,303,651.5143516958913,348.51435169589126
2023-09-10 00:01:45.877900,9,2023,3,0.24531029422360734,0.722090487996789,0.2984700201169201,67,14102,South,Campaign_B,Electronics,New,Phone,75,106.29715366336815,31.29715366336815
2023-09-11 00:01:45.877900,9,2023,3,0.16807228384691858,0.8555600316480263,0.14961969369612776,92,18031,North,Campaign_A,Apparel,New,Store,90,199.69093903082404,109.69093903082404
2023-09-12 00:01:45.877900,9,2023,3,0.09598683434349493,0.9447810168642039,0.28314541531335313,71,36728,East,Campaign_B,Furniture,New,Store,321,556.1691878544814,235.16918785448138
2023-09-13 00:01:45.877900,9,2023,3,0.10935347462402717,0.7935723640003908,0.15224236683566922,84,43804,West,Campaign_C,Apparel,Returning,Online,388,806.5825350933782,418.58253509337817
2023-09-14 00:01:45.877900,9,2023,3,0.23855483603860167,0.7897372921215252,0.16535463731593886,81,36897,East,Campaign_A,Furniture,VIP,Online,269,339.7431105210919,70.74311052109192
2023-09-15 00:01:45.877900,9,2023,3,0.15033108660716277,0.8336190530635648,0.23934170290908163,79,36948,East,Campaign_B,Electronics,New,Store,326,397.37563733985957,71.37563733985957
2023-09-16 00:01:45.877900,9,2023,3,0.1154500104988373,0.9082590744252595,0.0990462963140024,62,21087,East,Campaign_B,Electronics,VIP,Online,396,604.2893611501925,208.28936115019246
2023-09-17 00:01:45.877900,9,2023,3,0.07675635484037271,0.9495058815079833,0.11824627022871732,96,10644,North,Campaign_B,Electronics,New,Store,444,739.2215799118723,295.22157991187225
2023-09-18 00:01:45.877900,9,2023,3,0.07856332219256967,0.8682858838184127,0.28636977106492467,77,45707,East,Campaign_B,Electronics,Returning,Online,473,698.8660790079638,225.86607900796378
2023-09-19 00:01:45.877900,9,2023,3,0.13282484074381185,0.872064349394269,0.1500548522874336,75,41283,West,Campaign_B,Furniture,VIP,Phone,378,556.8520729268787,178.8520729268787
2023-09-20 00:01:45.877900,9,2023,3,0.10200515994749174,0.8310884480159169,0.2321244750916247,88,3789,South,Campaign_A,Electronics,Returning,Store,207,324.8973989898298,117.89739898982981
2023-09-21 00:01:45.877900,9,2023,3,0.18754672865021893,0.7598997057120749,0.27510952355919394,97,17216,East,Campaign_C,Electronics,VIP,Online,308,683.9529393369768,375.9529393369768
2023-09-22 00:01:45.877900,9,2023,3,0.09934756736233533,0.9391196429632477,0.159095932812917,61,36260,West,Campaign_A,Apparel,Returning,Phone,241,324.437541455455,83.437541455455
2023-09-23 00:01:45.877900,9,2023,3,0.2154209938695354,0.7272921160160661,0.07955722870839733,68,48253,South,Campaign_B,Electronics,New,Phone,487,660.1250746963142,173.1250746963142
2023-09-24 00:01:45.877900,9,2023,3,0.07838976660632652,0.73815624038245,0.07540566033416886,90,7223,West,Campaign_A,Electronics,New,Online,397,530.1196725713038,133.1196725713038
2023-09-25 00:01:45.877900,9,2023,3,0.1821009664287535,0.7178390805388938,0.297228064604188,62,17140,West,Campaign_C,Apparel,VIP,Online,157,383.76584347613306,226.76584347613306
2023-09-26 00:01:45.877900,9,2023,3,0.22659409424264926,0.8604572803531227,0.24292397563713064,81,6825,West,Campaign_C,Electronics,New,Store,285,398.0600811538771,113.06008115387709
2023-09-27 00:01:45.877900,9,2023,3,0.1407842521524848,0.7045250321018925,0.05377352148396643,74,18997,East,Campaign_C,Apparel,Returning,Phone,162,199.51289477828857,37.51289477828857
2023-09-28 00:01:45.877900,9,2023,3,0.058099809967853494,0.8818087746414414,0.2699631078683492,73,7457,East,Campaign_B,Furniture,New,Phone,58,95.01691844918702,37.01691844918702
2023-09-29 00:01:45.877900,9,2023,3,0.05444150057613482,0.8789190915583864,0.15746483649152826,91,36310,East,Campaign_A,Furniture,VIP,Online,136,215.13468481862375,79.13468481862375
2023-09-30 00:01:45.877900,9,2023,3,0.08439940797010073,0.9441195993131499,0.1395838494127476,83,7650,North,Campaign_B,Electronics,New,Online,136,232.97239729870486,96.97239729870486
2023-10-01 00:01:45.877900,10,2023,4,0.0663785535894868,0.775585774480724,0.1066788887677144,88,5903,South,Campaign_A,Electronics,Returning,Phone,107,177.82850389538166,70.82850389538166
2023-10-02 00:01:45.877900,10,2023,4,0.10545303653626775,0.9265868464867172,0.2211562958990672,77,18129,South,Campaign_B,Apparel,Returning,Phone,65,154.4176611309596,89.4176611309596
2023-10-03 00:01:45.877900,10,2023,4,0.1724904030806094,0.9138910426418081,0.15341730433954553,62,30638,West,Campaign_B,Apparel,VIP,Store,284,409.2218976339768,125.22189763397682
2023-10-04 00:01:45.877900,10,2023,4,0.10979447608995625,0.7015436763809568,0.26873295552752147,74,39767,East,Campaign_C,Furniture,VIP,Store,170,365.3615703712669,195.3615703712669
2023-10-05 00:01:45.877900,10,2023,4,0.08014237975109423,0.9277842711416375,0.1261092221235135,78,8907,East,Campaign_C,Electronics,New,Online,53,75.48336677938771,22.48336677938771
2023-10-06 00:01:45.877900,10,2023,4,0.05259976293998084,0.8905631614162133,0.15911592827062765,72,8495,North,Campaign_A,Furniture,Returning,Phone,192,260.23684324003165,68.23684324003165
2023-10-07 00:01:45.877900,10,2023,4,0.20168160539564367,0.8008393123383096,0.08738017782324568,76,40016,East,Campaign_C,Apparel,Returning,Online,283,437.63665496864394,154.63665496864394
2023-10-08 00:01:45.877900,10,2023,4,0.22433647524553196,0.7688136355481945,0.22641026572520873,76,21826,West,Campaign_C,Apparel,VIP,Phone,180,406.32081907994046,226.32081907994046
2023-10-09 00:01:45.877900,10,2023,4,0.16255329195832627,0.7991471418575123,0.11805785587832347,65,23324,West,Campaign_A,Apparel,VIP,Phone,277,644.5358754873317,367.53587548733174
2023-10-10 00:01:45.877900,10,2023,4,0.21846368446560094,0.7673319751270182,0.11302119000407697,84,45987,East,Campaign_A,Furniture,New,Online,191,241.005125055947,50.00512505594699
2023-10-11 00:01:45.877900,10,2023,4,0.09445480402053696,0.8250375460360475,0.20248249148489728,73,6365,North,Campaign_C,Apparel,VIP,Phone,243,307.6355832966968,64.63558329669678
2023-10-12 00:01:45.877900,10,2023,4,0.11948493833099144,0.9051355654450426,0.19907183384139143,81,16425,West,Campaign_B,Electronics,VIP,Phone,248,348.8905860379893,100.8905860379893
2023-10-13 00:01:45.877900,10,2023,4,0.23447308240812537,0.8098577117125653,0.12360558954325272,63,1760,West,Campaign_B,Apparel,New,Store,362,810.2426323893766,448.2426323893766
2023-10-14 00:01:45.877900,10,2023,4,0.1456166474969081,0.8971552749432554,0.18594061601207618,76,31281,East,Campaign_A,Electronics,New,Store,387,741.67108847379,354.67108847378995
2023-10-15 00:01:45.877900,10,2023,4,0.2082239424062869,0.7191071458699791,0.05383800442119639,83,17148,North,Campaign_A,Furniture,New,Online,92,120.34974957803487,28.349749578034874
2023-10-16 00:01:45.877900,10,2023,4,0.09401783369537142,0.8655660672762608,0.0560943008598221,83,9994,South,Campaign_C,Furniture,New,Phone,333,429.30646938393306,96.30646938393306
2023-10-17 00:01:45.877900,10,2023,4,0.1596487216036252,0.9101384058871307,0.20185300483108964,64,45080,West,Campaign_C,Apparel,VIP,Phone,251,625.8306923821812,374.83069238218116
2023-10-18 00:01:45.877900,10,2023,4,0.2444152444978397,0.788220990021167,0.20569254565118322,83,38893,South,Campaign_B,Electronics,Returning,Phone,162,266.06254216450276,104.06254216450276
2023-10-19 00:01:45.877900,10,2023,4,0.08588690194823574,0.7382846087999835,0.11645420195332291,70,19846,East,Campaign_C,Apparel,VIP,Phone,340,501.098507844599,161.098507844599
2023-10-20 00:01:45.877900,10,2023,4,0.18581382780302885,0.7483752268095812,0.10715366650871248,84,15666,East,Campaign_A,Apparel,VIP,Store,153,311.2741679771545,158.2741679771545
2023-10-21 00:01:45.877900,10,2023,4,0.05750328007720991,0.9392905886973366,0.06405750556479982,82,23658,North,Campaign_C,Furniture,New,Store,161,306.21643246501077,145.21643246501077
2023-10-22 00:01:45.877900,10,2023,4,0.2312233608194103,0.8543859568319295,0.18020680708909537,81,9808,West,Campaign_C,Apparel,New,Online,400,821.919418564346,421.91941856434596
2023-10-23 00:01:45.877900,10,2023,4,0.23034565943629276,0.862277261261998,0.08870436924621548,93,4010,West,Campaign_B,Electronics,Returning,Store,306,762.7941062926916,456.7941062926916
2023-10-24 00:01:45.877900,10,2023,4,0.2391062124398523,0.7905677607578716,0.20218889081851726,94,38843,North,Campaign_B,Furniture,New,Phone,196,295.52761145230147,99.52761145230147
2023-10-25 00:01:45.877900,10,2023,4,0.1382541186101825,0.788839733539294,0.28324595255402524,75,10720,West,Campaign_A,Furniture,New,Phone,209,311.08260671849985,102.08260671849985
2023-10-26 00:01:45.877900,10,2023,4,0.20082064081815837,0.8978093958795703,0.14693370212260298,94,17122,West,Campaign_C,Furniture,VIP,Store,192,342.5758471780516,150.57584717805162
2023-10-27 00:01:45.877900,10,2023,4,0.12826022269110415,0.824407767841621,0.09042483156950647,88,13707,West,Campaign_A,Furniture,Returning,Phone,156,360.7756315160291,204.77563151602908
2023-10-28 00:01:45.877900,10,2023,4,0.21840808311433663,0.827102788209173,0.184051337106656,60,14153,South,Campaign_B,Apparel,VIP,Online,62,135.24766318981352,73.24766318981352
2023-10-29 00:01:45.877900,10,2023,4,0.11458554733747608,0.8746338270737516,0.270544417466593,71,19456,West,Campaign_B,Apparel,New,Store,449,708.9175882675314,259.9175882675314
2023-10-30 00:01:45.877900,10,2023,4,0.12244594324931608,0.8644941377161699,0.08638826372838267,70,11780,South,Campaign_C,Electronics,New,Phone,446,587.3821258533898,141.38212585338977
2023-10-31 00:01:45.877900,10,2023,4,0.09557633035530591,0.9474597497779085,0.15537715226860932,62,44841,South,Campaign_A,Apparel,Returning,Store,68,92.38978518101923,24.389785181019235
2023-11-01 00:01:45.877900,11,2023,4,0.16982467889596997,0.8683152524272686,0.24543043522785934,78,49041,East,Campaign_B,Electronics,New,Phone,182,351.8496566852231,169.84965668522312
2023-11-02 00:01:45.877900,11,2023,4,0.20569761300491812,0.7504261720294819,0.0657555009291287,79,37358,West,Campaign_A,Furniture,VIP,Store,154,326.29823163907514,172.29823163907514
2023-11-03 00:01:45.877900,11,2023,4,0.15095374967625091,0.9193557871338726,0.1260187219511128,90,39773,North,Campaign_A,Electronics,VIP,Store,229,476.28449509528906,247.28449509528906
2023-11-04 00:01:45.877900,11,2023,4,0.16654913726538978,0.881753686387492,0.2694406358109039,83,49687,East,Campaign_C,Apparel,Returning,Online,208,283.42133306316384,75.42133306316384
2023-11-05 00:01:45.877900,11,2023,4,0.1406119493635132,0.7861280007974917,0.2440782470529217,62,27233,East,Campaign_C,Apparel,VIP,Phone,395,916.242318985367,521.242318985367
2023-11-06 00:01:45.877900,11,2023,4,0.09660326855262097,0.8271655471559014,0.06658416852556658,85,5543,West,Campaign_B,Furniture,VIP,Store,385,650.3904032663124,265.39040326631243
2023-11-07 00:01:45.877900,11,2023,4,0.10891479954970731,0.7115857004508435,0.21364670259898394,69,23965,North,Campaign_C,Furniture,New,Phone,467,1015.1573084494323,548.1573084494323
2023-11-08 00:01:45.877900,11,2023,4,0.16062319430399408,0.7497880013130975,0.09443153988885729,84,40363,West,Campaign_B,Electronics,VIP,Phone,285,637.3236256623597,352.32362566235975
2023-11-09 00:01:45.877900,11,2023,4,0.053817009618866665,0.83145473491349,0.21043606284962457,96,16435,North,Campaign_A,Furniture,VIP,Online,419,853.9252398739669,434.9252398739669
2023-11-10 00:01:45.877900,11,2023,4,0.1698062279070896,0.818509325656521,0.25853735399393535,86,16351,South,Campaign_B,Electronics,Returning,Store,353,756.2203875835054,403.2203875835054
2023-11-11 00:01:45.877900,11,2023,4,0.1639049954610366,0.9458480950523194,0.19397572377462147,83,38250,West,Campaign_B,Apparel,VIP,Online,159,191.92120100463572,32.92120100463572
2023-11-12 00:01:45.877900,11,2023,4,0.16217622361970474,0.7441855385716023,0.09594663450441114,98,12295,East,Campaign_A,Apparel,New,Phone,414,842.7606888551871,428.76068885518714
2023-11-13 00:01:45.877900,11,2023,4,0.05329534697331837,0.8306166176478532,0.2551675289424181,73,4498,West,Campaign_B,Furniture,New,Phone,250,430.21525943901855,180.21525943901855
2023-11-14 00:01:45.877900,11,2023,4,0.05913223034389919,0.8243508788817199,0.2707093415162733,93,23511,South,Campaign_B,Electronics,VIP,Phone,431,823.3087064732102,392.30870647321024
2023-11-15 00:01:45.877900,11,2023,4,0.1043746336174247,0.937501231052809,0.08482002043743724,74,18958,North,Campaign_C,Electronics,New,Online,335,514.5376604828062,179.53766048280625
2023-11-16 00:01:45.877900,11,2023,4,0.14266743173496083,0.8782972041415631,0.12864722631599212,65,25020,West,Campaign_B,Apparel,New,Store,376,472.4812135794707,96.4812135794707
2023-11-17 00:01:45.877900,11,2023,4,0.052001514829417644,0.7708054338657688,0.24194693456705985,87,39655,South,Campaign_A,Furniture,VIP,Phone,78,180.115236995273,102.115236995273
2023-11-18 00:01:45.877900,11,2023,4,0.11924854910247991,0.9047052074096135,0.2874865629933503,98,4720,West,Campaign_A,Apparel,VIP,Store,411,705.8089651091261,294.8089651091261
2023-11-19 00:01:45.877900,11,2023,4,0.23625461692102945,0.7491652231663407,0.11557686196837312,61,12512,East,Campaign_C,Furniture,Returning,Phone,403,695.5785835957272,292.5785835957272
2023-11-20 00:01:45.877900,11,2023,4,0.13069833998299263,0.7901583877927991,0.2699941416479602,69,44338,North,Campaign_C,Electronics,New,Store,122,245.71080166343097,123.71080166343097
2023-11-21 00:01:45.877900,11,2023,4,0.055911232511089475,0.9370410100370646,0.2965638608057138,69,20239,South,Campaign_C,Apparel,New,Online,441,1005.6557092991591,564.6557092991591
2023-11-22 00:01:45.877900,11,2023,4,0.11757179791962623,0.8109663329010992,0.07621717116849057,94,16495,North,Campaign_C,Furniture,VIP,Online,210,289.13341651465487,79.13341651465487
2023-11-23 00:01:45.877900,11,2023,4,0.23341898532546812,0.8274868772144669,0.2430520675103941,85,39222,West,Campaign_B,Apparel,Returning,Phone,199,381.18344569002016,182.18344569002016
2023-11-24 00:01:45.877900,11,2023,4,0.22888821234037604,0.8851144837955132,0.1808591950650943,85,19843,North,Campaign_B,Electronics,Returning,Online,400,765.0880731192575,365.0880731192575
2023-11-25 00:01:45.877900,11,2023,4,0.18414889735276124,0.9359556209805353,0.1529646344423442,73,41630,South,Campaign_C,Furniture,New,Online,108,172.39959757651647,64.39959757651647
2023-11-26 00:01:45.877900,11,2023,4,0.21748542099111096,0.7062568042215085,0.07358568952743165,77,28413,East,Campaign_C,Furniture,VIP,Store,367,897.829915767882,530.829915767882
2023-11-27 00:01:45.877900,11,2023,4,0.24135430739560682,0.8333621228683868,0.20674560702401784,73,6610,East,Campaign_A,Furniture,New,Online,230,486.48810981948714,256.48810981948714
2023-11-28 00:01:45.877900,11,2023,4,0.08654496595070724,0.756515309618374,0.20662471720857772,96,5888,West,Campaign_C,Electronics,VIP,Online,108,148.55753606842052,40.55753606842052
2023-11-29 00:01:45.877900,11,2023,4,0.09405587405508775,0.7583109144525678,0.11407075056247425,89,16012,West,Campaign_B,Apparel,Returning,Online,194,338.04687494582396,144.04687494582396
2023-11-30 00:01:45.877900,11,2023,4,0.10421927229370767,0.94291312364349,0.08840209413861201,77,38332,South,Campaign_A,Furniture,VIP,Store,388,697.251948192698,309.251948192698
2023-12-01 00:01:45.877900,12,2023,4,0.16353834513741008,0.8586678105934026,0.2522755507886157,80,8464,North,Campaign_B,Furniture,VIP,Online,200,472.5006974026903,272.5006974026903
2023-12-02 00:01:45.877900,12,2023,4,0.1379277058131127,0.9372886499409131,0.17556729717654307,63,7531,North,Campaign_C,Furniture,VIP,Online,496,1037.692277280461,541.692277280461
2023-12-03 00:01:45.877900,12,2023,4,0.11069408586635861,0.8268841660483093,0.26764499237607875,81,36965,West,Campaign_C,Apparel,VIP,Phone,407,620.2879024936705,213.28790249367046
2023-12-04 00:01:45.877900,12,2023,4,0.06107874611084128,0.7062459149042724,0.21424537328341425,61,49380,West,Campaign_C,Electronics,Returning,Store,314,715.9080117011931,401.9080117011931
2023-12-05 00:01:45.877900,12,2023,4,0.050358652297663724,0.9492974833625041,0.19988457799011122,61,29891,South,Campaign_C,Furniture,Returning,Online,398,982.4605729234369,584.4605729234369
2023-12-06 00:01:45.877900,12,2023,4,0.24816751986533214,0.7109209040253759,0.2814980110227882,62,4453,South,Campaign_C,Furniture,VIP,Online,62,81.17841778197976,19.17841778197976
2023-12-07 00:01:45.877900,12,2023,4,0.189133023621263,0.804740083377037,0.16396955394581259,88,20364,East,Campaign_A,Electronics,New,Store,235,453.6251113151061,218.6251113151061
2023-12-08 00:01:45.877900,12,2023,4,0.17734268702318323,0.9363788530644706,0.25238706485726453,88,12052,South,Campaign_B,Apparel,VIP,Online,191,298.3338591521183,107.3338591521183
2023-12-09 00:01:45.877900,12,2023,4,0.13724989747502028,0.9170914664264493,0.1886424506790491,86,2192,South,Campaign_A,Furniture,VIP,Phone,373,663.756275229966,290.75627522996604
2023-12-10 00:01:45.877900,12,2023,4,0.054419557719575164,0.9090967580099151,0.2533033746438256,78,11093,West,Campaign_A,Furniture,New,Phone,436,864.0027457913872,428.00274579138716
2023-12-11 00:01:45.877900,12,2023,4,0.08235174898769876,0.7323342471535922,0.14146628645230458,90,48905,West,Campaign_A,Apparel,New,Online,368,834.7147496573687,466.71474965736866
2023-12-12 00:01:45.877900,12,2023,4,0.14183076542405437,0.8020687670777935,0.09443757998522605,64,41506,North,Campaign_B,Furniture,Returning,Online,377,868.7359657680339,491.7359657680339
2023-12-13 00:01:45.877900,12,2023,4,0.05818664678858681,0.9240544629110649,0.2626028601277192,95,9672,West,Campaign_B,Apparel,Returning,Online,164,367.31021102280226,203.31021102280226
2023-12-14 00:01:45.877900,12,2023,4,0.21587718868131145,0.8086399094174728,0.2185329464767446,82,28086,South,Campaign_B,Electronics,New,Online,157,246.61959549392108,89.61959549392108
2023-12-15 00:01:45.877900,12,2023,4,0.09285036417500057,0.8038097173375605,0.16272909661150392,93,33189,North,Campaign_A,Apparel,Returning,Phone,237,357.39535640176376,120.39535640176376
2023-12-16 00:01:45.877900,12,2023,4,0.1929956884444881,0.7510528124258093,0.2105917393295076,77,28585,West,Campaign_C,Electronics,VIP,Phone,429,962.99117456044,533.99117456044
2023-12-17 00:01:45.877900,12,2023,4,0.11192476660710574,0.7419603679918321,0.12198066182700658,67,43772,West,Campaign_B,Electronics,Returning,Phone,179,248.72059308465592,69.72059308465592
2023-12-18 00:01:45.877900,12,2023,4,0.1828196395804892,0.8426545477495211,0.1317146577151977,80,40241,West,Campaign_C,Electronics,Returning,Online,324,537.6634276298536,213.66342762985357
2023-12-19 00:01:45.877900,12,2023,4,0.05666142050836938,0.8073273104203056,0.07653415297274944,60,26742,East,Campaign_C,Furniture,VIP,Online,434,651.1686290846326,217.16862908463258
2023-12-20 00:01:45.877900,12,2023,4,0.08824694238372535,0.835042665100413,0.06302543406079149,87,44949,South,Campaign_B,Apparel,VIP,Online,324,560.5975254402334,236.59752544023343
2023-12-21 00:01:45.877900,12,2023,4,0.08052120174866545,0.8628691059701039,0.10157619092506155,94,12533,South,Campaign_A,Electronics,Returning,Store,379,763.4991064512975,384.4991064512975
2023-12-22 00:01:45.877900,12,2023,4,0.11110794017161643,0.7377009651025849,0.2520857005369052,67,25968,West,Campaign_C,Apparel,New,Store,130,312.5936927058875,182.59369270588752
2023-12-23 00:01:45.877900,12,2023,4,0.15060974803678176,0.7150817647503234,0.26184626310124104,89,32584,East,Campaign_A,Electronics,Returning,Store,323,589.888668422926,266.888668422926
2023-12-24 00:01:45.877900,12,2023,4,0.06401928629055294,0.8910101830661226,0.16341676777338499,85,16345,North,Campaign_A,Electronics,VIP,Phone,227,547.7385760971971,320.7385760971971
2023-12-25 00:01:45.877900,12,2023,4,0.15918273942476413,0.8488217739194228,0.15084190945455772,92,10249,North,Campaign_C,Electronics,VIP,Store,239,579.3122816072337,340.3122816072337
2023-12-26 00:01:45.877900,12,2023,4,0.20308742322727008,0.8815682386269932,0.20618155237258473,93,16693,North,Campaign_B,Furniture,New,Store,424,936.3160469653345,512.3160469653345
2023-12-27 00:01:45.877900,12,2023,4,0.0605954186694752,0.748419013984728,0.23954079257088318,82,8008,East,Campaign_A,Apparel,New,Store,490,1169.0267840846411,679.0267840846411
2023-12-28 00:01:45.877900,12,2023,4,0.0844028632677711,0.8831958529523984,0.12651721062730426,95,31862,South,Campaign_A,Furniture,Returning,Store,367,532.3249741870054,165.3249741870054
2023-12-29 00:01:45.877900,12,2023,4,0.0798544975589751,0.7075271174047665,0.07974833723838816,84,12942,North,Campaign_B,Apparel,VIP,Store,401,812.8555849976146,411.85558499761464
2023-12-30 00:01:45.877900,12,2023,4,0.1951821154261612,0.8274243014515843,0.1786689919804494,65,45285,North,Campaign_A,Apparel,VIP,Store,355,861.5616928684938,506.56169286849376
2023-12-31 00:01:45.877900,12,2023,4,0.06898165303571085,0.8872629255766034,0.10071174466401274,65,39478,East,Campaign_A,Apparel,Returning,Store,248,497.8955336179361,249.8955336179361
2024-01-01 00:01:45.877900,1,2024,1,0.14696205487848782,0.7427911594662546,0.2219406188160286,63,43377,North,Campaign_B,Furniture,Returning,Online,158,381.9213925042376,223.9213925042376
2024-01-02 00:01:45.877900,1,2024,1,0.14246153608244477,0.7302665691403433,0.06937054393841234,65,2256,North,Campaign_C,Electronics,New,Online,136,166.26905671513651,30.269056715136514
2024-01-03 00:01:45.877900,1,2024,1,0.11605789086370562,0.9054474655428066,0.22874077588904462,79,33072,South,Campaign_B,Electronics,Returning,Online,56,119.3799588442483,63.37995884424831
2024-01-04 00:01:45.877900,1,2024,1,0.10321306459369789,0.927707687822513,0.051056052289181766,86,35479,North,Campaign_A,Electronics,Returning,Phone,65,114.25190984654135,49.25190984654135
2024-01-05 00:01:45.877900,1,2024,1,0.0962981119543194,0.7532350747719545,0.10078564078520814,98,11576,East,Campaign_A,Furniture,Returning,Phone,399,957.3927862239578,558.3927862239578
2024-01-06 00:01:45.877900,1,2024,1,0.23296549535810535,0.7292617859955047,0.056806296888217214,92,43997,North,Campaign_B,Electronics,New,Store,189,270.9327807130274,81.9327807130274
2024-01-07 00:01:45.877900,1,2024,1,0.09227661339375857,0.8066039647789156,0.11586036579343738,72,10487,North,Campaign_B,Furniture,New,Online,154,271.94306898435957,117.94306898435957
2024-01-08 00:01:45.877900,1,2024,1,0.15028253782278855,0.7148859077358394,0.22873243966972323,87,40763,West,Campaign_B,Electronics,New,Store,242,494.1044261821829,252.10442618218292
2024-01-09 00:01:45.877900,1,2024,1,0.24610333453292477,0.7854815916564858,0.08304800717384216,80,21049,South,Campaign_C,Electronics,New,Store,176,388.34859400068785,212.34859400068785
2024-01-10 00:01:45.877900,1,2024,1,0.06283491782075834,0.78835525496938,0.07875266323761292,88,8526,West,Campaign_A,Apparel,Returning,Phone,59,142.6018205774569,83.60182057745689
2024-01-11 00:01:45.877900,1,2024,1,0.10150611871487927,0.892927612826276,0.09345828393308898,83,7113,East,Campaign_A,Apparel,New,Phone,73,135.41389340985242,62.41389340985242
2024-01-12 00:01:45.877900,1,2024,1,0.07455878769405766,0.888507277037893,0.24005348107659463,62,28235,West,Campaign_C,Electronics,Returning,Online,88,146.79459065426445,58.794590654264454
