Date,Order_ID,Customer_ID,Product_Name,Product_Category,Region,Campaign,Sales_Channel,Customer_Segment,Website_Traffic,Acquisition_Rate,Retention_Rate,Churn_Rate,Customer_Satisfaction_Score,Lead_Time_Days,Efficiency_Rate,Raw_Material_Cost,Ad_Spend,Units_Produced,Units_Sold,Revenue,Cost,Profit
2025-03-07 15:31:54.919705,ORD-0206,CUST-9038,Shampoo,Body_Care,North,Summer_Sale,Wholesale,VIP,3060,0.1352553368937052,0.8120949423920123,0.11590600767619863,3,7,0.9399320546566313,1.080148391750186,1598,325,659,3379.810178990685,1949.0482273188104,1430.7619516718746
2025-01-12 15:31:54.919705,ORD-0207,CUST-8344,Dish_Soap,Body_Care,West,Hygiene_Awareness,Retail_Store,VIP,3382,0.1971855738877027,0.8872955684305031,0.10913972590095189,2,19,0.8387675977201072,2.901844935265559,1858,936,623,8258.635224444308,4574.126859408563,3684.5083650357446
2024-09-19 15:31:54.919705,ORD-0208,CUST-2822,Dish_Soap,Hair_Care,South,Hygiene_Awareness,Online,New,2412,0.13278742333220503,0.710484085414184,0.17084893788724576,2,3,0.8503031460949843,4.36148179154433,2149,505,95,1879.333419484332,4351.548304729887,-2472.214885245555
2025-01-03 15:31:54.919705,ORD-0209,CUST-1183,Dish_Soap,Hair_Care,South,Summer_Sale,Online,Returning,3801,0.0518418096121206,0.9190852222517637,0.23379430187650474,3,5,0.9257712309882314,3.83023655204686,3315,445,152,2539.3147514000025,5019.455265660853,-2480.1405142608505
2024-11-10 15:31:54.919705,ORD-0210,CUST-8915,Dish_Soap,Body_Care,West,New_Product_Launch,Wholesale,VIP,2864,0.1802251397855298,0.891906838893889,0.2836172279924839,4,18,0.8947047317037831,3.552334802190658,1937,702,848,7111.062414867195,4430.739031137842,2680.323383729353
2025-06-27 15:31:54.919705,ORD-0211,CUST-5628,Shampoo,Hair_Care,North,Hygiene_Awareness,Online,Returning,1432,0.18271644028388628,0.9421048820195089,0.29381650988898944,4,5,0.8436235256395688,3.8664616375639445,4212,186,643,5119.489242664841,4931.161864586894,188.3273780779473
2025-07-11 15:31:54.919705,ORD-0212,CUST-7856,Dish_Soap,Hair_Care,East,Hygiene_Awareness,Online,Returning,830,0.19398251028471541,0.7851869572417052,0.1791921765229565,4,6,0.9493269171116376,3.510251613984858,1826,282,490,4817.2825181366525,2815.89095514373,2001.3915629929224
2025-05-11 15:31:54.919705,ORD-0213,CUST-2294,Soap,Body_Care,East,New_Product_Launch,Retail_Store,Returning,627,0.19183838559718758,0.7339953544044764,0.20574256283273518,4,19,0.9336687342404582,3.0130400064898257,4181,236,700,6580.710341333908,4892.077441531599,1688.632899802309
2024-12-30 15:31:54.919705,ORD-0214,CUST-8149,Hand_Sanitizer,Hygiene,East,Hygiene_Awareness,Retail_Store,New,2387,0.06989391860144724,0.8374561619609074,0.2805349418149502,3,14,0.8559339239904606,4.924476103435653,4443,475,662,6677.82961858717,6782.126149131935,-104.29653054476421
2024-12-20 15:31:54.919705,ORD-0215,CUST-5234,Soap,Hygiene,North,Hygiene_Awareness,Online,New,2503,0.14757825600575875,0.7419650321466433,0.10558935546528214,4,6,0.7526185847446992,2.29615386604822,2996,232,405,7783.024463719033,3528.707696923187,4254.316766795846
2025-01-11 15:31:54.919705,ORD-0216,CUST-4826,Dish_Soap,Body_Care,East,Summer_Sale,Wholesale,VIP,4954,0.12575398765203272,0.7811703194427129,0.19257585638335184,4,14,0.9103160117227765,4.590279190642364,3095,407,567,7055.004422150657,4963.243630591442,2091.7607915592152
2025-05-06 15:31:54.919705,ORD-0217,CUST-1951,Shampoo,Hygiene,South,Summer_Sale,Online,New,527,0.06056113841215917,0.7126348358758278,0.10483820666279287,4,16,0.8554003105880236,4.016421828605719,2534,716,338,5291.357801612539,5409.758029281695,-118.40022766915536
2024-11-30 15:31:54.919705,ORD-0218,CUST-8729,Dish_Soap,Body_Care,North,New_Product_Launch,Retail_Store,Returning,673,0.17825779669009545,0.7199700655808711,0.08020178931079258,1,4,0.7761163237726539,4.589647128875009,1770,281,301,4907.202588268677,3059.6908432138775,1847.5117450547991
2024-10-10 15:31:54.919705,ORD-0219,CUST-7609,Soap,Hygiene,North,Hygiene_Awareness,Wholesale,New,4973,0.1258924715810122,0.7646815888951326,0.07283926655651918,2,8,0.7968944363503961,2.363337073332119,517,617,288,2149.1587974681324,1975.1789742459175,173.97982322221492
2024-10-12 15:31:54.919705,ORD-0220,CUST-8709,Shampoo,Hygiene,North,New_Product_Launch,Retail_Store,VIP,3745,0.07829076356726407,0.7933410736296624,0.23828331717538176,3,15,0.9359323659712886,2.781799312055047,4627,362,764,8616.298718048562,5634.011350963927,2982.2873670846348
2025-06-26 15:31:54.919705,ORD-0221,CUST-7698,Soap,Hair_Care,East,Hygiene_Awareness,Online,New,4703,0.13500164959786637,0.7568214665094679,0.1883293666069008,2,13,0.9207740740645666,2.314828102493941,4398,132,106,1013.3860603090675,4703.5573095292,-3690.1712492201327
2024-11-19 15:31:54.919705,ORD-0222,CUST-2667,Soap,Hair_Care,East,Hygiene_Awareness,Retail_Store,VIP,1534,0.07178567951328439,0.9054182669962105,0.05715346277005873,1,16,0.78614352771603,2.2748682948320047,3933,105,809,4552.440298736358,4171.861170957361,380.57912777899764
2025-03-24 15:31:54.919705,ORD-0223,CUST-5984,Shampoo,Hair_Care,East,Summer_Sale,Retail_Store,VIP,2570,0.1973116383314934,0.8013377554299812,0.14692750047246372,3,7,0.7972356270894678,4.25702354915068,1905,121,712,9205.14083658854,2420.0998494472324,6785.040987141308
2025-03-18 15:31:54.919705,ORD-0224,CUST-2736,Soap,Hair_Care,North,New_Product_Launch,Retail_Store,Returning,3178,0.10913683982796549,0.8032435826723126,0.25841976833599545,2,19,0.9418481225938822,1.417186617949051,1095,485,828,11921.483269406108,1782.33550970529,10139.147759700818
2025-05-19 15:31:54.919705,ORD-0225,CUST-1437,Soap,Hygiene,West,Summer_Sale,Wholesale,Returning,3451,0.1637427441287573,0.7642117406729475,0.19441981337835423,1,9,0.8536119022703731,3.5137262327838843,3030,160,599,6790.955893355543,3592.1961972454214,3198.7596961101212
2025-01-04 15:31:54.919705,ORD-0226,CUST-2726,Soap,Hair_Care,East,Summer_Sale,Wholesale,VIP,3794,0.14815850709599562,0.9124831827283859,0.2394038058411846,4,8,0.9445559354167199,3.6484729641075027,1136,700,262,2251.092934063975,3689.931074875252,-1438.8381408112768
2024-11-11 15:31:54.919705,ORD-0227,CUST-1830,Hand_Sanitizer,Hygiene,North,Hygiene_Awareness,Retail_Store,Returning,651,0.12947964615148713,0.8297337645593595,0.2695479110688648,3,14,0.8282817261567097,2.464181643950985,3253,179,579,9092.324736179355,3694.0885142672264,5398.236221912128
2024-12-03 15:31:54.919705,ORD-0228,CUST-9989,Hand_Sanitizer,Hygiene,North,Hygiene_Awareness,Retail_Store,New,3217,0.13859965070228525,0.737395717171563,0.1823546856706022,3,8,0.8038896613112363,1.6967324144644467,3771,371,345,3558.333734626983,4400.48772576631,-842.153991139327
2025-06-21 15:31:54.919705,ORD-0229,CUST-8267,Soap,Hygiene,North,Summer_Sale,Wholesale,VIP,3383,0.07887875741531077,0.8823780133252278,0.19135371688181613,1,2,0.9224916583754096,1.9798598817928426,696,274,592,9100.690681444865,1238.4816076112388,7862.2090738336265
2024-12-30 15:31:54.919705,ORD-0230,CUST-9870,Hand_Sanitizer,Body_Care,East,Hygiene_Awareness,Online,New,4580,0.1125788531098558,0.9152833360109567,0.1234522651199339,4,3,0.8630325170935883,2.8678840723905066,4884,150,77,912.7892961969475,5314.182610858576,-4401.393314661628
2025-06-22 15:31:54.919705,ORD-0231,CUST-6081,Shampoo,Body_Care,East,Summer_Sale,Wholesale,VIP,4285,0.10791468953710306,0.8292981833200945,0.15530578513122917,3,13,0.89180275761605,2.479219488882613,1218,924,854,12360.190108941319,3508.7988077275345,8851.391301213784
2024-10-20 15:31:54.919705,ORD-0232,CUST-8794,Shampoo,Hair_Care,East,Hygiene_Awareness,Online,Returning,1069,0.12057144192538183,0.7999198207652927,0.2993794904825723,1,8,0.8376259540535065,2.7897242382879517,1794,617,777,9619.994900397818,3515.259855023666,6104.735045374152
2025-08-02 15:31:54.919705,ORD-0233,CUST-1461,Hand_Sanitizer,Hygiene,North,Hygiene_Awareness,Wholesale,New,930,0.19347679253223332,0.794694616466614,0.14905757491918958,1,16,0.9156397086114775,3.6802278879742754,2560,336,305,3815.0251866199264,3796.5565703593566,18.46861626056989
2025-05-11 15:31:54.919705,ORD-0234,CUST-4843,Dish_Soap,Hygiene,East,Summer_Sale,Online,New,2211,0.18937845409408344,0.7263007139529722,0.16658591248339705,2,17,0.8939569830287175,2.6868166776411897,4973,589,244,2525.0093422553146,6555.53502313066,-4030.5256808753456
2025-05-15 15:31:54.919705,ORD-0235,CUST-5469,Hand_Sanitizer,Hair_Care,North,Hygiene_Awareness,Retail_Store,New,2839,0.1287532128470325,0.8966988057611744,0.053935379914259896,3,11,0.8023758530101017,4.234529905047209,4817,373,163,2956.0293994570047,6396.479654582608,-3440.4502551256037
2025-02-24 15:31:54.919705,ORD-0236,CUST-9643,Soap,Hygiene,North,Hygiene_Awareness,Online,New,2887,0.13469410986262656,0.8694988902262657,0.08094514842091849,4,18,0.7917723032453351,4.664053380385928,1842,300,704,13121.778524355992,3241.2160141157783,9880.562510240214
2025-03-22 15:31:54.919705,ORD-0237,CUST-4207,Dish_Soap,Hygiene,West,New_Product_Launch,Online,New,1536,0.12057357433607135,0.8352350513357771,0.1696464487855437,3,14,0.7622048599438489,4.056390520043869,1090,420,300,5453.115571891559,2793.684018418425,2659.431553473134
2025-04-17 15:31:54.919705,ORD-0238,CUST-8662,Hand_Sanitizer,Hair_Care,South,New_Product_Launch,Wholesale,Returning,1717,0.18557536871360197,0.7087683242833748,0.06759164183804733,1,15,0.8368658084552418,4.895711029596122,4472,141,709,5952.644056237352,5162.295255173053,790.3488010642986
2024-12-22 15:31:54.919705,ORD-0239,CUST-1319,Soap,Hygiene,West,Summer_Sale,Online,Returning,2219,0.08495489063060649,0.7024744506126448,0.051464624808402304,1,9,0.9179307684112404,2.364295793733878,3387,912,55,968.0354598511374,5543.237763885297,-4575.202304034159
2024-11-25 15:31:54.919705,ORD-0240,CUST-1635,Shampoo,Body_Care,North,New_Product_Launch,Wholesale,Returning,824,0.1994156433284533,0.7119597065953667,0.29118604312676954,3,12,0.8004020054552992,2.2014795151058975,1036,831,894,5897.3529143249725,2865.4294770530005,3031.923437271972
2024-10-13 15:31:54.919705,ORD-0241,CUST-6806,Soap,Hygiene,East,Summer_Sale,Online,Returning,4425,0.0722377075668267,0.738464233978969,0.07141304538954851,2,3,0.7979206610415465,4.486329045332923,2090,477,109,1063.8228810197768,4229.978954623804,-3166.1560736040274
2024-09-04 15:31:54.919705,ORD-0242,CUST-9712,Shampoo,Hair_Care,South,New_Product_Launch,Online,Returning,1259,0.1557416159998189,0.7261335557708075,0.16072590759715943,4,2,0.8767521286694455,4.713908087782917,3856,510,765,7470.463571631917,6260.093124769288,1210.3704468626293
2025-08-06 15:31:54.919705,ORD-0243,CUST-2693,Shampoo,Hygiene,South,New_Product_Launch,Online,Returning,907,0.09977970100881887,0.7619536821405515,0.2388561707035366,3,8,0.8591687605812499,4.251768999691251,4789,979,558,9746.429779897722,8951.481850697735,794.9479291999869
2024-09-29 15:31:54.919705,ORD-0244,CUST-6625,Soap,Body_Care,North,New_Product_Launch,Retail_Store,Returning,1425,0.16535045520789893,0.7691989873254685,0.23771358770245654,2,3,0.883746387280427,3.0826593584681095,1386,161,113,1371.7631025949386,1882.3081567133656,-510.54505411842706
2025-06-05 15:31:54.919705,ORD-0245,CUST-6442,Dish_Soap,Body_Care,East,Summer_Sale,Retail_Store,Returning,1855,0.11876605064802886,0.7267868285120519,0.05405022832489759,1,3,0.915133992584683,1.2179550787249873,555,956,259,1499.5402771811157,1719.365055261088,-219.82477807997225
2025-05-18 15:31:54.919705,ORD-0246,CUST-6545,Shampoo,Hair_Care,East,New_Product_Launch,Retail_Store,New,4611,0.06304588426395438,0.9482091019847668,0.22949544945756362,4,15,0.8621958281893273,1.849845472113341,2144,260,94,957.0692076460325,2624.959822749469,-1667.8906151034364
2025-02-22 15:31:54.919705,ORD-0247,CUST-2596,Soap,Body_Care,South,Summer_Sale,Wholesale,New,2420,0.16426415297358044,0.8321022850932758,0.1426451614985842,3,6,0.8219382095645911,3.4376468265683835,4500,652,560,6509.931647112581,6741.345730922586,-231.41408381000474
2025-07-31 15:31:54.919705,ORD-0248,CUST-6301,Soap,Hair_Care,East,New_Product_Launch,Wholesale,Returning,3877,0.11902664865414168,0.904424514827516,0.06833569537671835,2,15,0.7851870239330926,4.462820687613471,761,523,326,4780.092920220962,3095.055219621845,1685.0377005991168
2024-10-14 15:31:54.919705,ORD-0249,CUST-6222,Soap,Hygiene,West,New_Product_Launch,Online,VIP,4770,0.0590016116880432,0.9007757429363257,0.28732008715883384,3,19,0.7548005160894566,2.411406817668015,2697,690,381,3169.436903382952,4360.87070419093,-1191.433800807978
2025-04-12 15:31:54.919705,ORD-0250,CUST-2544,Soap,Body_Care,North,Hygiene_Awareness,Online,New,4892,0.10628229376642692,0.7935791498325228,0.22872313479798945,4,12,0.8608996755422259,4.26798174694285,1357,367,399,4235.790892573748,2923.349301128026,1312.4415914457222
2024-11-01 15:31:54.919705,ORD-0251,CUST-9812,Dish_Soap,Body_Care,South,New_Product_Launch,Online,VIP,3838,0.10109168860422221,0.9494757578743889,0.21679929058245362,2,12,0.9178275233128508,1.4749750414515823,683,388,103,541.2516864564543,1255.2903160832138,-714.0386296267595
2025-02-16 15:31:54.919705,ORD-0252,CUST-4540,Dish_Soap,Hygiene,West,Summer_Sale,Online,Returning,1652,0.16984884597958716,0.8301884567245773,0.09281040959609388,1,13,0.8868225003524289,4.572075634915766,2641,745,305,2491.329089112114,6047.196348012246,-3555.8672589001317
2024-11-20 15:31:54.919705,ORD-0253,CUST-9479,Soap,Hair_Care,West,Summer_Sale,Retail_Store,VIP,2412,0.18832575848486832,0.9011025575724974,0.20236257043533434,3,19,0.758381428338625,2.705584582568967,1747,474,385,3293.617507203441,3029.4470921376906,264.1704150657506
2024-09-02 15:31:54.919705,ORD-0254,CUST-5879,Soap,Hair_Care,West,New_Product_Launch,Retail_Store,VIP,1819,0.1100100484253721,0.7869378380519244,0.24493568870766946,3,6,0.8827171214659878,4.839940053181348,3224,486,840,9060.967875632663,5576.210865846135,3484.757009786528
2025-07-22 15:31:54.919705,ORD-0255,CUST-6885,Soap,Hygiene,South,Summer_Sale,Retail_Store,Returning,1346,0.1542158425054716,0.7999790201222859,0.0911380184915358,3,12,0.9346547581029123,3.124731261359251,1501,527,771,8103.103800493374,3147.7333747363255,4955.370425757049
2024-08-22 15:31:54.919705,ORD-0256,CUST-7156,Dish_Soap,Hair_Care,North,Summer_Sale,Online,VIP,1632,0.1623811428670169,0.8350792961829105,0.10655911981061195,4,5,0.8578347518122453,3.600276939968719,3167,621,859,10657.321835792065,5402.771979720575,5254.5498560714905
2025-07-26 15:31:54.919705,ORD-0257,CUST-7541,Hand_Sanitizer,Body_Care,West,Summer_Sale,Wholesale,Returning,3619,0.08568948614842639,0.82087939712906,0.2013298931621088,2,3,0.7808334576291593,1.5868682654693678,647,739,364,4197.550511804192,1819.6956481818627,2377.8548636223295
2025-05-28 15:31:54.919705,ORD-0258,CUST-9341,Shampoo,Hygiene,East,Hygiene_Awareness,Online,Returning,1899,0.05047035398407868,0.8633020598228932,0.12329343027043471,2,8,0.9267007900367372,4.1635922397630285,2384,801,625,7477.222343920263,5719.037384050185,1758.1849598700774
2025-03-20 15:31:54.919705,ORD-0259,CUST-8381,Dish_Soap,Body_Care,East,New_Product_Launch,Online,Returning,4925,0.13500563542772737,0.7143671673028398,0.10647763841169777,3,11,0.8801425028407757,1.1912197109878635,1201,781,554,7875.270338147882,2131.3425942815215,5743.927743866361
2024-09-15 15:31:54.919705,ORD-0260,CUST-5163,Soap,Body_Care,East,Hygiene_Awareness,Online,Returning,1486,0.11397398552663823,0.7628107540140512,0.06320278428249693,3,13,0.8397125746682761,1.1843124823002138,796,311,117,1959.907254795046,1164.3211819953665,795.5860727996794
2024-12-25 15:31:54.919705,ORD-0261,CUST-6833,Hand_Sanitizer,Body_Care,North,Hygiene_Awareness,Retail_Store,Returning,4602,0.056616010594492616,0.7896518244032009,0.19970223584903923,3,19,0.7634073123492852,1.7984918721631171,1880,888,831,15322.728052185397,3477.060782480848,11845.667269704549
2025-03-15 15:31:54.919705,ORD-0262,CUST-1850,Hand_Sanitizer,Hygiene,West,Summer_Sale,Online,VIP,4656,0.06892021509610138,0.7225539012374175,0.18420851663278892,4,16,0.8251055844472561,1.7886155056842927,974,244,80,624.2917714542875,1410.4221833869674,-786.1304119326799
2024-09-11 15:31:54.920705,ORD-0263,CUST-6290,Hand_Sanitizer,Body_Care,North,New_Product_Launch,Online,Returning,3953,0.15835073347994016,0.9202837483224737,0.15960932133032935,3,10,0.9419388165450648,3.040581298730874,4623,709,598,8822.677198827496,6778.772140800189,2043.905058027307
2024-08-18 15:31:54.920705,ORD-0264,CUST-9753,Hand_Sanitizer,Body_Care,South,New_Product_Launch,Wholesale,New,3723,0.06233551189836466,0.7382792038304414,0.24251827160826078,2,3,0.8044007677086205,2.862290936748575,3866,864,576,10905.898014376282,6339.019369350768,4566.878645025514
2025-01-10 15:31:54.920705,ORD-0265,CUST-4876,Shampoo,Body_Care,South,Hygiene_Awareness,Online,VIP,2745,0.19207667063277234,0.7222151201618308,0.07318816120201,1,6,0.9336681323093056,2.8562007658613284,916,592,126,1077.2337407979762,2606.870853389906,-1529.63711259193
2024-12-03 15:31:54.920705,ORD-0266,CUST-7699,Shampoo,Hygiene,South,New_Product_Launch,Retail_Store,VIP,2519,0.15968308605485648,0.8043703024078669,0.13640383583386106,1,3,0.8123071136100932,1.8981712270715407,2225,460,586,4294.04592503485,3098.1587644529086,1195.8871605819418
2025-05-15 15:31:54.920705,ORD-0267,CUST-4859,Shampoo,Hair_Care,South,New_Product_Launch,Wholesale,VIP,4951,0.07809041101481969,0.7498239285002841,0.12674230848585233,3,18,0.8801823297554462,4.910071298253172,2034,789,449,2373.120254140005,5908.046254321753,-3534.926000181748
2024-10-06 15:31:54.920705,ORD-0268,CUST-7393,Soap,Body_Care,West,New_Product_Launch,Online,VIP,874,0.07280410788415964,0.8440020125555558,0.2511031299813412,3,7,0.9259956110886508,1.4535104669492256,4602,387,645,4056.5890334676656,5164.50855070935,-1107.9195172416844
2025-04-21 15:31:54.920705,ORD-0269,CUST-6487,Dish_Soap,Hygiene,North,Summer_Sale,Wholesale,Returning,2131,0.09615506638651905,0.7594124010077898,0.165087317153646,2,14,0.793219520719342,3.583780040907832,3682,425,216,2246.571325200345,5205.106517385829,-2958.5351921854835
2025-02-14 15:31:54.920705,ORD-0270,CUST-7937,Soap,Hygiene,South,New_Product_Launch,Wholesale,Returning,1513,0.1336308543696765,0.8099247411996245,0.19316914839867794,1,2,0.8112989223153757,3.74716341325591,662,703,877,12860.685561598042,3296.2558795189047,9564.429682079137
2024-12-12 15:31:54.920705,ORD-0271,CUST-6314,Dish_Soap,Hygiene,North,Summer_Sale,Retail_Store,VIP,3683,0.18466622605354183,0.9365533064801891,0.06752507871820801,1,5,0.9055335849078293,2.9686764711183296,2081,661,190,3234.902658660817,4043.295147409216,-808.392488748399
2024-09-04 15:31:54.920705,ORD-0272,CUST-9978,Hand_Sanitizer,Body_Care,North,Hygiene_Awareness,Online,New,4170,0.1776355249708409,0.8052431729861702,0.21953873524704193,2,14,0.7881887752526553,2.699847430300456,3127,177,101,1609.8589820966579,3604.872995163181,-1995.014013066523
2025-08-08 15:31:54.920705,ORD-0273,CUST-9635,Hand_Sanitizer,Hygiene,North,Summer_Sale,Wholesale,VIP,1778,0.08261479524045165,0.7200210095962669,0.11878549992730036,4,7,0.8036689533224821,3.9124270055083965,3727,453,145,2310.3796111540546,5499.329433495303,-3188.949822341249
2024-09-08 15:31:54.920705,ORD-0274,CUST-4894,Dish_Soap,Hygiene,North,New_Product_Launch,Online,Returning,2804,0.050975898243738604,0.7778049978067635,0.09546400159942603,2,5,0.8348953357818618,1.7090515170982763,3937,868,883,12583.4261466682,5420.456716841304,7162.969429826896
2024-08-16 15:31:54.920705,ORD-0275,CUST-8531,Shampoo,Body_Care,East,New_Product_Launch,Retail_Store,VIP,3646,0.09577088914538139,0.7585774070917095,0.10103721172194335,1,8,0.8112311478318237,4.383247071303206,1558,233,579,7936.560401769649,2579.296567613647,5357.263834156001
2024-08-25 15:31:54.920705,ORD-0276,CUST-1774,Hand_Sanitizer,Body_Care,North,Hygiene_Awareness,Wholesale,Returning,2453,0.18750370138424005,0.8831261733343514,0.11841797151970435,3,18,0.7950145036450983,4.761464392865175,3805,697,484,2861.0346202833343,7123.7406818270265,-4262.706061543692
2024-11-23 15:31:54.920705,ORD-0277,CUST-8303,Soap,Hair_Care,South,New_Product_Launch,Online,Returning,2778,0.15207258704124985,0.8511163325828844,0.2590741844788973,4,7,0.8498723699445425,2.4935532740421555,3255,337,604,5865.683714231262,4095.3274533522062,1770.3562608790553
2025-01-08 15:31:54.920705,ORD-0278,CUST-4790,Dish_Soap,Body_Care,West,Hygiene_Awareness,Wholesale,New,2924,0.1035443012172639,0.7238913646187759,0.11817098181118002,3,19,0.9360171031192324,3.2011194252475734,3087,581,143,723.6770266815628,4946.85038606884,-4223.173359387277
2025-03-29 15:31:54.920705,ORD-0279,CUST-1372,Soap,Hair_Care,East,Summer_Sale,Wholesale,Returning,1934,0.08238555341462103,0.8982778531389168,0.20912094650134905,4,10,0.8946934703918834,1.6431172375371674,1763,453,403,6894.884788856327,2507.332108604337,4387.55268025199
2024-09-02 15:31:54.920705,ORD-0280,CUST-2516,Soap,Hair_Care,West,New_Product_Launch,Wholesale,New,1053,0.10899755092027702,0.8793947285157584,0.06692983950778986,2,15,0.8428709254472289,3.6477145676799214,3289,532,256,4383.68241496463,5229.584150005718,-845.9017350410877
2024-10-31 15:31:54.920705,ORD-0281,CUST-6404,Hand_Sanitizer,Body_Care,West,New_Product_Launch,Wholesale,Returning,909,0.18682414837010441,0.9395853777774186,0.2597643361060672,3,2,0.9484345948130224,3.439638192505465,2578,137,458,6921.591098622691,3049.2304323732487,3872.360666249442
2025-01-22 15:31:54.920705,ORD-0282,CUST-1501,Shampoo,Body_Care,West,New_Product_Launch,Online,Returning,4425,0.0718633899102579,0.8700364005260142,0.20341673724706288,3,19,0.8930253340712984,1.9110800755844393,1753,911,834,9334.173307375775,3493.993948857424,5840.179358518351
2025-02-19 15:31:54.920705,ORD-0283,CUST-2880,Shampoo,Hygiene,East,Summer_Sale,Wholesale,New,1022,0.12705781233131788,0.7931948694866574,0.20294576363135752,2,6,0.9172359808758248,3.6200355101089174,3431,118,828,5207.902341494141,3858.1641901928524,1349.7381513012888
2024-11-24 15:31:54.920705,ORD-0284,CUST-4537,Hand_Sanitizer,Hygiene,East,New_Product_Launch,Retail_Store,VIP,2585,0.1455319732494609,0.8046974624243888,0.09835448881182729,4,6,0.9285252103751205,3.6635269678071682,1710,884,250,3193.918609950395,4948.557839541537,-1754.6392295911419
2025-04-29 15:31:54.920705,ORD-0285,CUST-6307,Hand_Sanitizer,Hygiene,East,Hygiene_Awareness,Online,VIP,2924,0.13486200493240588,0.7479483886816046,0.21808660711440897,2,18,0.8872243576770493,2.5234483151289098,2634,522,408,6960.247007627054,3951.240020497291,3009.006987129763
2025-04-19 15:31:54.920705,ORD-0286,CUST-6299,Shampoo,Body_Care,East,Summer_Sale,Wholesale,Returning,2701,0.1237545235798965,0.7929398818972901,0.17110949337938686,4,12,0.8969358975673616,4.665605091420947,4315,569,57,665.1464837676202,6969.729297018519,-6304.582813250899
2024-08-23 15:31:54.920705,ORD-0287,CUST-4020,Shampoo,Hair_Care,North,Hygiene_Awareness,Retail_Store,Returning,1808,0.0841271231917444,0.9281761595573834,0.2383278479921308,1,2,0.9488821651113708,2.496368230068297,2468,537,800,13847.398651495587,3808.5497395466755,10038.848911948911
2025-05-26 15:31:54.920705,ORD-0288,CUST-1002,Dish_Soap,Body_Care,West,New_Product_Launch,Wholesale,New,919,0.17257303153140618,0.925702696786143,0.24407783694596052,2,9,0.7706933830294483,3.7414925298410733,4971,166,402,4055.568726773188,5592.087759953618,-1536.5190331804301
2025-01-25 15:31:54.920705,ORD-0289,CUST-2810,Hand_Sanitizer,Body_Care,West,Summer_Sale,Retail_Store,New,3258,0.18252635759382413,0.9138570281639339,0.1511568885410205,1,4,0.803178374763325,4.475370095316327,4661,427,187,2802.345880741899,6571.983030700072,-3769.6371499581733
2024-11-27 15:31:54.920705,ORD-0290,CUST-2741,Dish_Soap,Body_Care,South,New_Product_Launch,Retail_Store,New,1054,0.1481878876114443,0.8121925443246362,0.18808229911401764,1,15,0.8627117421175826,1.426786248195235,3960,462,889,16195.824885172593,4619.175246666198,11576.649638506395
2024-08-29 15:31:54.920705,ORD-0291,CUST-9920,Shampoo,Hygiene,West,Hygiene_Awareness,Online,Returning,2555,0.10693104224987632,0.8391192648284506,0.10973043081611578,1,19,0.919405873008351,4.717707025613367,4999,380,358,2106.3370649827243,6791.72866973308,-4685.391604750355
2024-10-16 15:31:54.920705,ORD-0292,CUST-5332,Dish_Soap,Hair_Care,South,Summer_Sale,Online,New,4791,0.05796303888523541,0.8752116244150719,0.0781198520033538,2,9,0.9255021295418507,4.011250529791489,4170,785,709,9491.569400895785,7318.831665886319,2172.7377350094666
2025-03-28 15:31:54.920705,ORD-0293,CUST-2006,Hand_Sanitizer,Hair_Care,North,New_Product_Launch,Wholesale,New,2729,0.17042106412329078,0.751053488604748,0.17556550732381893,3,6,0.7781636447794207,2.8672728246030266,3485,130,110,950.8024537457417,3857.7454671983933,-2906.9430134526515
2025-05-11 15:31:54.920705,ORD-0294,CUST-7254,Shampoo,Hair_Care,South,New_Product_Launch,Retail_Store,Returning,2905,0.14740163879624177,0.9387747518512816,0.29036509814227174,2,19,0.7917495427647872,4.781538955550792,544,520,424,6003.103179146644,3030.4002568864116,2972.7029222602323
2025-07-09 15:31:54.920705,ORD-0295,CUST-3995,Dish_Soap,Body_Care,North,New_Product_Launch,Retail_Store,Returning,3254,0.07050754704716462,0.9059170312544192,0.23883047502607657,4,14,0.9395383830578867,3.056370947041705,2743,545,898,7961.912308318163,4408.722166137729,3553.190142180434
2025-02-17 15:31:54.920705,ORD-0296,CUST-8426,Dish_Soap,Hair_Care,North,Summer_Sale,Retail_Store,VIP,712,0.08859936099307439,0.7701878859042993,0.2089669630626363,4,9,0.9455562423905448,4.660332743553098,3823,691,857,6676.99873030075,7043.28992579519,-366.2911954944402
2025-03-11 15:31:54.920705,ORD-0297,CUST-2543,Shampoo,Hair_Care,East,Hygiene_Awareness,Wholesale,VIP,2234,0.11563013772137308,0.872068251254795,0.050661596527690755,3,19,0.8690147907845267,1.7629391534689502,3329,891,466,6732.831107236444,4899.778785740835,1833.0523214956092
2025-06-18 15:31:54.920705,ORD-0298,CUST-9498,Soap,Hair_Care,East,Summer_Sale,Wholesale,New,616,0.08289753625692367,0.7017973964038842,0.18711751533256993,1,8,0.9453409640789192,1.0427103685504107,1006,393,315,5520.685500649375,1415.7851748403114,4104.900325809063
2025-07-10 15:31:54.920705,ORD-0299,CUST-4983,Dish_Soap,Hair_Care,East,Summer_Sale,Wholesale,Returning,1853,0.1264262064784577,0.8191754586849886,0.12851939620974018,4,12,0.8583823937662329,1.8034560932868442,2975,936,633,10121.591930324785,4663.034903316486,5458.557027008299
