Date,Week_Index,Product_ID,Product_Name,Category,Region,Channel,Production_Line,Campaign,Produced_Units,Good_Units,Sales_Units,Returned_Units,Price_per_Unit,Cost_per_Unit,Raw_Material_Cost,COGS,Marketing_Spend,Logistics_Cost,Other_Expenses,Revenue,Profit,Profit_Margin,Lead_Time_days,Downtime_hours,Efficiency_u_per_h,Defect_Rate,Returns_Rate,Inventory,Backorder,Acquisition,Retention_Rate,NPS,Employee_Satisfaction,On_Promo,Promo_Discount,Month,Year,Quarter,Weekly_Target,Target_Achieved,Rolling_4w_Sales,Rolling_13w_Sales,MoM_Sales_pct,YoY_Sales_pct,Rolling_4w_Eff,Weeks_of_Inventory,Fill_Rate_est,Acq_Month,anomaly_score,is_anomaly
2022-01-31,4,P003,FRA_SKU_03,Fragrance,East,E-commerce,LineC,HolidayPush,637,627,555,6,49.34,22.19,883.52,14223.38,802.56,1214.42,1107.38,27383.7,10035.96,0.3665,9,6.77,27.14,0.0151,0.0111,2415,0,32,0.7509,34.9,8.39,False,0.0,2022-01-01,2022,2022-01-01,644,0.8618012422360248,563.75,568.8,-0.05772495755517826,,27.385,4.351351343511078,1.0,2022-01-01,0.22330143066479213,False
2022-02-07,5,P003,FRA_SKU_03,Fragrance,West,Retail,LineA,None,499,499,424,13,52.15,22.61,593.31,11341.72,3223.61,776.94,791.3,22111.6,5978.03,0.2704,8,2.25,17.83,0.0,0.0314,2293,0,27,0.7364,33.2,7.69,False,0.0,2022-02-01,2022,2022-01-01,644,0.6583850931677019,511.75,544.6666666666666,-0.3291139240506329,,22.4,5.408018855169767,1.0,2022-02-01,0.1526378744923681,False
2022-02-14,6,P003,FRA_SKU_03,Fragrance,South,Retail,LineC,SummerSale,668,657,770,7,32.77,22.08,410.82,14790.52,3801.81,634.47,590.07,25232.9,5416.03,0.2146,1,0.78,22.67,0.0163,0.0094,2159,58,45,0.6621,42.0,5.66,True,0.33,2022-02-01,2022,2022-01-01,644,1.1956521739130435,585.0,576.8571428571429,0.6142557651991614,,22.592499999999998,2.8038961002546805,0.924675324773149,2022-02-01,0.16638272437543616,False
2022-02-21,7,P003,FRA_SKU_03,Fragrance,Central,E-commerce,LineB,SummerSale,666,655,693,13,53.12,23.9,546.12,15972.01,1990.19,1920.86,1010.27,36812.16,15918.83,0.4324,3,5.16,26.56,0.0152,0.0188,4024,31,60,0.7256,41.4,8.51,False,0.0,2022-02-01,2022,2022-01-01,644,1.076086956521739,610.5,591.375,0.17258883248730972,,23.55,5.80663779825882,0.9552669553315051,2022-02-01,0.20847208669043138,False
2022-02-28,8,P003,FRA_SKU_03,Fragrance,Central,E-commerce,LineC,HolidayPush,659,645,687,10,50.52,23.61,431.65,15602.15,1056.0,1587.11,772.69,34707.24,15689.29,0.452,2,3.11,24.29,0.0205,0.0154,3801,17,21,0.8029,38.9,6.67,False,0.0,2022-02-01,2022,2022-01-01,644,1.0667701863354038,643.5,602.0,0.23783783783783785,,22.8375,5.532751083649562,0.9752547307492653,2022-02-01,0.193755475369224,False
2022-03-07,9,P003,FRA_SKU_03,Fragrance,East,E-commerce,LineB,None,626,612,843,7,42.05,22.06,353.69,13844.93,5989.18,1857.18,390.85,35448.15,13366.01,0.3771,6,5.64,25.45,0.0219,0.0093,3156,115,48,0.7019,45.0,5.56,True,0.19,2022-03-01,2022,2022-01-01,644,1.3090062111801242,748.25,626.1,0.9882075471698113,,24.7425,3.743772237551872,0.8635824438154419,2022-03-01,0.21711607538317812,False
2022-03-14,10,P003,FRA_SKU_03,Fragrance,South,Retail,LineA,None,608,599,476,6,51.31,23.0,755.74,14059.57,827.12,1904.76,757.55,24423.56,6874.56,0.2815,5,8.37,27.8,0.0141,0.0135,2004,0,38,0.606,12.2,6.56,False,0.0,2022-03-01,2022,2022-01-01,644,0.7391304347826086,674.75,612.4545454545455,-0.38181818181818183,,26.025,4.210084024768731,1.0,2022-03-01,0.2007790989357648,False
2022-03-21,11,P003,FRA_SKU_03,Fragrance,South,E-commerce,LineA,None,606,596,544,10,49.59,23.32,467.23,14178.64,298.15,1290.5,1006.54,26976.96,10203.13,0.3782,6,9.08,28.63,0.0155,0.0192,2848,0,33,0.5673,2.4,6.65,False,0.0,2022-03-01,2022,2022-01-01,644,0.84472049689441,637.5,606.75,-0.21500721500721498,,26.5425,5.235294108023356,1.0,2022-03-01,0.19658736567258128,False
2022-03-28,12,P003,FRA_SKU_03,Fragrance,South,E-commerce,LineC,HolidayPush,679,664,691,9,50.75,22.63,539.13,15419.68,1960.67,2112.67,850.91,35068.25,14724.32,0.4199,5,7.16,29.42,0.0219,0.0136,2971,8,22,0.7219,24.4,6.37,False,0.0,2022-03-01,2022,2022-01-01,644,1.0729813664596273,638.5,613.2307692307693,0.005822416302765587,,27.825,4.299565840376895,0.9884225759935997,2022-03-01,0.2187888540471829,False
2022-04-04,13,P003,FRA_SKU_03,Fragrance,West,E-commerce,LineA,HolidayPush,732,732,646,3,49.3,22.23,772.26,16349.59,2645.95,1647.89,605.56,31847.8,10598.81,0.3328,6,2.24,26.15,0.0,0.0055,3415,0,19,0.8103,39.9,7.5,False,0.0,2022-04-01,2022,2022-04-01,644,1.0031055900621118,589.25,617.6153846153846,-0.23368920521945435,,28.0,5.286377700795081,1.0,2022-04-01,0.16809375316723874,False
2022-04-11,14,P003,FRA_SKU_03,Fragrance,West,Wholesale,LineA,SummerSale,595,580,475,9,51.59,21.24,759.22,12713.72,2142.6,1793.55,655.91,24505.25,7199.47,0.2938,11,9.43,28.59,0.0242,0.019,3921,0,32,0.6627,20.8,6.68,False,0.0,2022-04-01,2022,2022-04-01,644,0.7375776397515528,589.0,605.5384615384615,-0.0021008403361344463,,28.197499999999998,8.25473682472687,1.0,2022-04-01,0.18921866287617528,False
2022-04-18,15,P003,FRA_SKU_03,Fragrance,South,E-commerce,LineC,None,637,621,549,10,50.05,22.53,556.1,14407.22,384.01,2078.25,1066.69,27477.45,9541.28,0.3472,12,6.94,27.34,0.0238,0.0197,2252,0,34,0.6902,35.9,6.07,False,0.0,2022-04-01,2022,2022-04-01,644,0.8524844720496895,590.25,611.0769230769231,0.009191176470588314,,27.875,4.1020036355154765,1.0,2022-04-01,0.2259486521662144,False
2022-04-25,16,P003,FRA_SKU_03,Fragrance,East,E-commerce,LineC,None,673,647,624,5,51.78,23.55,597.62,15908.91,3140.65,1539.95,1002.92,32310.72,10718.29,0.3317,10,7.46,29.54,0.0376,0.0084,2103,0,41,0.664,42.3,6.88,False,0.0,2022-04-01,2022,2022-04-01,644,0.968944099378882,573.5,613.6153846153846,-0.09696092619392183,,27.904999999999998,3.3701923022913585,1.0,2022-04-01,0.21060696711196158,False
2022-05-02,17,P003,FRA_SKU_03,Fragrance,East,Wholesale,LineC,None,578,563,457,9,50.7,23.1,493.61,13401.16,2774.18,1356.19,343.34,23169.9,5295.03,0.2285,9,7.35,25.25,0.0251,0.0217,2339,0,40,0.702,34.6,5.44,False,0.0,2022-05-01,2022,2022-04-01,644,0.7096273291925466,526.25,606.0769230769231,-0.2925696594427245,,27.68,5.118161914402272,1.0,2022-05-01,0.20917307865687068,False
2022-05-09,18,P003,FRA_SKU_03,Fragrance,West,Retail,LineB,None,598,578,454,7,50.69,21.65,693.08,13016.01,1240.0,1396.09,320.33,23013.26,7040.83,0.3059,9,7.89,26.75,0.0332,0.0163,2584,0,39,0.7461,15.3,7.82,False,0.0,2022-05-01,2022,2022-04-01,644,0.7049689440993789,521.0,608.3846153846154,-0.04421052631578948,,27.22,5.691629943410507,1.0,2022-05-01,0.1971317051243519,False
2022-05-16,19,P003,FRA_SKU_03,Fragrance,North,Retail,LineA,None,466,451,384,12,47.71,22.59,465.53,10573.49,582.26,596.07,282.34,18320.64,6286.48,0.3431,11,7.62,20.6,0.03,0.0321,3123,0,12,0.6221,26.4,6.53,False,0.0,2022-05-01,2022,2022-04-01,644,0.5962732919254659,479.75,578.6923076923077,-0.3005464480874317,,25.535,8.132812478820801,1.0,2022-05-01,0.1905546181849872,False
2022-05-23,20,P003,FRA_SKU_03,Fragrance,West,Retail,LineA,None,776,755,713,7,49.25,20.9,546.3,16273.03,3696.21,890.18,506.3,35115.25,13749.53,0.3916,3,7.96,34.84,0.0264,0.0108,4057,0,41,0.6746,45.5,5.9,False,0.0,2022-05-01,2022,2022-04-01,644,1.1071428571428572,502.0,580.2307692307693,0.14262820512820507,,26.860000000000003,5.690042067755901,1.0,2022-05-01,0.22146495623329304,False
2022-05-30,21,P003,FRA_SKU_03,Fragrance,East,E-commerce,LineC,None,642,626,624,23,48.45,22.48,502.69,14482.43,3932.44,1753.2,1174.26,30232.8,8890.47,0.2941,8,6.41,26.95,0.0246,0.0383,2315,0,44,0.7435,16.7,7.88,False,0.0,2022-05-01,2022,2022-04-01,644,0.968944099378882,543.75,575.3846153846154,0.3654266958424508,,27.285000000000004,3.7099358914904874,1.0,2022-05-01,0.23023927687689016,False
2022-06-06,22,P003,FRA_SKU_03,Fragrance,East,Retail,LineA,None,436,427,352,5,48.8,22.86,310.87,9998.05,2143.81,1172.87,404.03,17177.6,3458.84,0.2014,1,2.79,15.89,0.0191,0.0164,2124,0,19,0.7344,24.6,7.9,False,0.0,2022-06-01,2022,2022-04-01,644,0.546583850931677,518.25,537.6153846153846,-0.22466960352422904,,24.570000000000004,6.034090891948606,1.0,2022-06-01,0.16358241011854352,False
2022-06-13,23,P003,FRA_SKU_03,Fragrance,North,E-commerce,LineC,None,721,703,716,8,48.84,23.15,821.94,16773.34,2462.56,1172.4,1102.93,34969.44,13458.21,0.3849,1,2.24,25.75,0.0237,0.0121,3388,5,53,0.6286,56.8,7.86,False,0.0,2022-06-01,2022,2022-04-01,644,1.1118012422360248,601.25,556.0769230769231,0.8645833333333333,,25.8575,4.731843568810274,0.9930167597862894,2022-06-01,0.19593488391093128,False
2022-06-20,24,P003,FRA_SKU_03,Fragrance,Central,E-commerce,LineC,None,749,730,748,10,52.56,22.31,838.88,16794.08,1377.07,869.98,362.68,39314.88,19911.07,0.5065,4,1.65,26.2,0.0241,0.0144,3262,16,56,0.7538,38.3,7.1,False,0.0,2022-06-01,2022,2022-04-01,644,1.1614906832298137,610.0,571.7692307692307,0.04908835904628339,,23.697499999999998,4.360962561014756,0.9786096256970459,2022-06-01,0.1676989476581498,False
2022-06-27,25,P003,FRA_SKU_03,Fragrance,South,Retail,LineC,HolidayPush,763,748,724,4,48.81,21.01,527.23,16083.35,3886.91,738.81,809.86,35338.44,13819.51,0.3911,8,7.3,33.26,0.0184,0.0058,3237,0,61,0.756,13.5,6.26,False,0.0,2022-06-01,2022,2022-04-01,644,1.124223602484472,635.0,574.3076923076923,0.16025641025641035,,25.275,4.470994468962715,1.0,2022-06-01,0.22644254668249353,False
2022-07-04,26,P003,FRA_SKU_03,Fragrance,South,E-commerce,LineC,None,632,622,581,7,48.94,20.86,853.83,13268.9,1382.37,1811.19,770.91,28434.14,11200.77,0.3939,5,7.12,27.34,0.0151,0.0121,2992,0,24,0.7082,3.3,5.98,False,0.0,2022-07-01,2022,2022-07-01,644,0.9021739130434783,692.25,569.3076923076923,0.6505681818181819,,28.1375,5.149741815577037,1.0,2022-07-01,0.21725886828024604,False
2022-07-11,27,P003,FRA_SKU_03,Fragrance,West,E-commerce,LineC,None,542,534,489,14,48.15,21.56,383.74,11723.89,1499.5,1592.55,394.72,23545.35,8334.69,0.354,5,11.17,28.42,0.0137,0.0297,3141,0,35,0.6446,31.5,9.05,False,0.0,2022-07-01,2022,2022-07-01,644,0.7593167701863354,635.5,570.3846153846154,-0.31703910614525144,,28.805,6.4233128702999736,1.0,2022-07-01,0.15346438434049803,False
2022-07-18,28,P003,FRA_SKU_03,Fragrance,West,E-commerce,LineB,None,544,530,629,1,40.45,21.02,347.62,11469.64,3080.53,620.63,531.73,25443.05,9740.52,0.3828,8,8.63,25.17,0.0252,0.0024,1877,43,46,0.6823,43.7,5.82,True,0.18,2022-07-01,2022,2022-07-01,644,0.9767080745341615,605.75,576.5384615384615,-0.15909090909090906,,28.547500000000003,2.984101744063431,0.9316375199814984,2022-07-01,0.20835720486589793,False
2022-07-25,29,P003,FRA_SKU_03,Fragrance,West,Wholesale,LineA,None,645,643,594,4,49.21,23.74,473.43,15359.64,715.36,1091.0,834.97,29230.74,11229.77,0.3842,9,2.13,22.94,0.0029,0.0071,2279,0,20,0.7223,19.4,6.65,False,0.0,2022-07-01,2022,2022-07-01,644,0.922360248447205,573.25,574.2307692307693,-0.1795580110497238,,25.9675,3.8367003302412455,1.0,2022-07-01,0.16655814950157205,False
2022-08-01,30,P003,FRA_SKU_03,Fragrance,South,E-commerce,LineA,None,611,611,583,6,47.8,23.83,650.1,14625.14,2671.46,1745.89,1174.75,27867.4,7650.16,0.2745,3,7.85,27.29,0.0,0.0106,3139,0,22,0.639,53.5,8.16,False,0.0,2022-08-01,2022,2022-07-01,644,0.90527950310559,573.75,583.9230769230769,0.0034423407917383297,,25.955,5.384219544795507,1.0,2022-08-01,0.19235992157983772,False
2022-08-08,31,P003,FRA_SKU_03,Fragrance,South,Retail,LineB,None,680,657,527,7,48.84,22.99,812.6,15714.46,2228.51,1085.73,769.05,25738.68,5940.93,0.2308,4,5.22,27.18,0.0326,0.0141,1830,0,26,0.6725,43.2,7.64,False,0.0,2022-08-01,2022,2022-07-01,644,0.8183229813664596,583.25,589.5384615384615,0.07770961145194266,,25.645,3.4724857619117917,1.0,2022-08-01,0.21625535849069427,False
2022-08-15,32,P003,FRA_SKU_03,Fragrance,North,E-commerce,LineC,SummerSale,611,586,552,5,48.16,21.93,353.16,13434.55,3484.89,1755.6,873.67,26584.32,7035.61,0.2647,8,4.89,24.1,0.0394,0.0095,2934,0,36,0.7103,41.7,7.04,False,0.0,2022-08-01,2022,2022-07-01,644,0.8571428571428571,564.0,602.4615384615385,-0.1224165341812401,,25.377499999999998,5.315217381675331,1.0,2022-08-01,0.20336628601537138,False
2022-08-22,33,P003,FRA_SKU_03,Fragrance,North,Retail,LineB,HolidayPush,576,551,434,3,48.14,23.3,664.7,13487.27,3093.41,864.94,924.66,20892.76,2522.48,0.1207,9,6.43,24.19,0.0433,0.0083,4480,0,21,0.6894,23.5,6.99,False,0.0,2022-08-01,2022,2022-07-01,644,0.6739130434782609,524.0,581.0,-0.26936026936026936,,25.69,10.322580621376542,1.0,2022-08-01,0.1646469713063164,False
2022-08-29,34,P003,FRA_SKU_03,Fragrance,West,E-commerce,LineC,None,446,431,423,2,49.14,22.02,310.86,9852.01,2777.72,1009.62,946.36,20786.22,6200.51,0.2983,9,5.76,18.22,0.0314,0.0067,2681,0,18,0.7017,0.0,7.95,False,0.0,2022-08-01,2022,2022-07-01,644,0.656832298136646,484.0,565.5384615384615,-0.274442538593482,,23.4225,6.3380614507374435,1.0,2022-08-01,0.1953861108271479,False
2022-09-05,35,P003,FRA_SKU_03,Fragrance,South,E-commerce,LineB,NewLaunch,489,486,479,10,51.68,22.88,457.22,11234.04,3526.78,510.76,455.98,24754.72,9027.16,0.3647,5,4.85,19.26,0.0052,0.0222,3336,0,28,0.8573,15.5,7.85,False,0.0,2022-09-01,2022,2022-07-01,644,0.7437888198757764,472.0,575.3076923076923,-0.09108159392789372,,21.442500000000003,6.964509380032339,1.0,2022-09-01,0.19707800844001766,False
2022-09-12,36,P003,FRA_SKU_03,Fragrance,East,E-commerce,LineC,None,579,568,508,5,49.19,20.83,315.56,12092.13,1562.44,529.15,693.11,24988.52,10111.69,0.4047,7,3.89,21.98,0.0179,0.0103,3109,0,43,0.6928,11.7,6.52,False,0.0,2022-09-01,2022,2022-07-01,644,0.7888198757763976,461.0,559.3076923076923,-0.07971014492753625,,20.9125,6.120078728110081,1.0,2022-09-01,0.2093168176298313,False
2022-09-19,37,P003,FRA_SKU_03,Fragrance,South,Retail,LineB,None,627,611,525,14,52.77,22.6,410.69,14211.27,3547.74,735.04,1177.46,27704.25,8032.74,0.2899,2,10.43,31.65,0.025,0.027,2899,0,23,0.7069,13.9,7.12,False,0.0,2022-09-01,2022,2022-07-01,644,0.8152173913043478,483.75,542.1538461538462,0.20967741935483875,,22.7775,5.521904751386848,1.0,2022-09-01,0.17741373723553627,False
2022-09-26,38,P003,FRA_SKU_03,Fragrance,South,Retail,LineA,None,630,597,571,16,47.55,21.06,612.99,13329.1,3765.06,630.69,696.12,27151.05,8730.08,0.3215,7,5.56,25.53,0.0521,0.0292,4064,0,50,0.7937,-1.3,7.63,False,0.0,2022-09-01,2022,2022-07-01,644,0.8866459627329193,520.75,530.3846153846154,0.3498817966903074,,24.605,7.117337991037937,1.0,2022-09-01,0.15833710896478448,False
2022-10-03,39,P003,FRA_SKU_03,Fragrance,East,Wholesale,LineC,None,602,602,491,11,50.21,21.21,739.26,12842.35,416.43,1015.53,331.37,24653.11,10047.43,0.4076,9,9.18,28.58,0.0,0.0237,2534,0,43,0.6946,15.7,7.21,False,0.0,2022-10-01,2022,2022-10-01,644,0.7624223602484472,523.75,523.4615384615385,0.025052192066805867,,26.935,5.160896119835242,1.0,2022-10-01,0.16988980653754798,False
2022-10-10,40,P003,FRA_SKU_03,Fragrance,Central,Retail,LineA,HolidayPush,545,536,427,1,53.12,21.36,312.28,11672.43,3179.51,1470.48,492.27,22682.24,5867.55,0.2587,3,2.71,19.79,0.0165,0.0027,3868,0,27,0.7346,17.2,7.02,False,0.0,2022-10-01,2022,2022-10-01,644,0.6630434782608695,503.5,518.6923076923077,-0.15944881889763785,,26.3875,9.058547988153283,1.0,2022-10-01,0.18910987602026824,False
2022-10-17,41,P003,FRA_SKU_03,Fragrance,North,Wholesale,LineB,None,542,538,469,7,48.15,23.38,578.86,12729.85,3511.13,665.15,373.27,22582.35,5302.95,0.2348,2,6.0,22.36,0.0066,0.0153,2847,0,25,0.7085,45.4,7.4,False,0.0,2022-10-01,2022,2022-10-01,644,0.7282608695652174,489.5,506.38461538461536,-0.10666666666666669,,24.065,6.070362460404344,1.0,2022-10-01,0.1956651109347985,False
2022-10-24,42,P003,FRA_SKU_03,Fragrance,Central,Wholesale,LineB,NewLaunch,583,576,500,9,49.1,21.73,514.79,12720.07,3823.05,1625.81,666.33,24550.0,5714.74,0.2328,8,10.28,29.2,0.0117,0.0188,3949,0,40,0.6801,40.1,6.99,False,0.0,2022-10-01,2022,2022-10-01,644,0.7763975155279503,471.75,499.15384615384613,-0.12434325744308228,,24.9825,7.8979999842040005,1.0,2022-10-01,0.1679394548157493,False
2022-10-31,43,P003,FRA_SKU_03,Fragrance,East,E-commerce,LineC,HolidayPush,674,641,871,12,33.0,23.7,516.28,16025.43,3174.9,1625.65,704.04,28743.0,7212.98,0.2509,7,6.61,28.53,0.0478,0.0145,4285,89,59,0.703,27.3,7.25,True,0.31,2022-10-01,2022,2022-10-01,644,1.3524844720496894,566.75,521.3076923076923,0.7739307535641549,,24.97,4.9196326005515125,0.8978185994284517,2022-10-01,0.1905750110586097,False
2022-11-07,44,P003,FRA_SKU_03,Fragrance,East,E-commerce,LineA,None,789,764,823,0,49.86,22.88,477.34,18100.05,2224.34,2742.18,860.77,41034.78,17107.44,0.4169,6,10.0,38.99,0.0312,0.0,3471,41,53,0.5534,21.3,4.81,False,0.0,2022-11-01,2022,2022-10-01,644,1.2779503105590062,665.75,544.0769230769231,0.9274004683840749,,29.77,4.217496957208388,0.9501822600848332,2022-11-01,0.19054798919519805,False
2022-11-14,45,P003,FRA_SKU_03,Fragrance,West,E-commerce,LineC,NewLaunch,623,602,644,1,47.01,23.1,527.68,14444.07,323.28,620.24,208.46,30274.44,14678.39,0.4848,11,6.04,25.74,0.0326,0.0017,1979,19,26,0.5909,9.9,5.54,False,0.0,2022-11-01,2022,2022-10-01,644,1.0,709.5,551.1538461538462,0.3731343283582089,,30.615,3.0729813616879174,0.9704968944557502,2022-11-01,0.1981423312299619,False
2022-11-21,46,P003,FRA_SKU_03,Fragrance,East,Retail,LineA,HolidayPush,733,726,807,4,37.11,23.47,834.89,17287.0,548.21,1976.48,457.02,29947.77,9679.06,0.3232,4,9.43,35.23,0.0088,0.0055,3304,40,70,0.6669,55.3,6.91,True,0.22,2022-11-01,2022,2022-10-01,644,1.2531055900621118,786.25,579.8461538461538,0.6140000000000001,,32.1225,4.094175955273636,0.9504337051419657,2022-11-01,0.20796743793983785,False
2022-11-28,47,P003,FRA_SKU_03,Fragrance,East,Retail,LineB,None,632,606,525,4,47.64,21.23,746.39,13492.0,3424.82,1897.81,384.26,25011.0,5812.11,0.2324,5,8.24,28.72,0.0399,0.0089,4255,0,38,0.7125,54.5,5.97,False,0.0,2022-11-01,2022,2022-10-01,644,0.8152173913043478,699.75,587.6923076923077,-0.3972445464982779,,32.17,8.104761889324264,1.0,2022-11-01,0.19002506734938734,False
2022-12-05,48,P003,FRA_SKU_03,Fragrance,North,E-commerce,LineA,None,816,807,884,14,51.68,23.23,895.15,19045.2,1398.11,3650.12,1084.81,45685.12,20506.88,0.4489,3,8.57,37.66,0.0103,0.0165,1077,36,33,0.8036,7.2,6.19,False,0.0,2022-12-01,2022,2022-10-01,644,1.3726708074534162,715.0,618.8461538461538,0.07411907654921013,,31.8375,1.218325790477007,0.9592760181456154,2022-12-01,0.2111546007935679,False
2022-12-12,49,P003,FRA_SKU_03,Fragrance,West,E-commerce,LineA,SummerSale,599,589,604,8,49.59,22.56,760.73,13589.51,1434.26,1641.54,341.95,29952.36,12945.1,0.4322,5,6.98,25.75,0.0164,0.0138,3123,7,22,0.7334,3.5,8.49,False,0.0,2022-12-01,2022,2022-10-01,644,0.937888198757764,705.0,626.2307692307693,-0.06211180124223603,,31.84,5.1705297927640235,0.9884105960456778,2022-12-01,0.21083558718360035,False
2022-12-19,50,P003,FRA_SKU_03,Fragrance,South,E-commerce,LineC,HolidayPush,815,809,1031,6,34.46,22.6,505.3,18469.53,5606.61,2219.74,727.57,35528.26,8504.81,0.2394,11,7.77,36.27,0.0063,0.0061,3329,110,69,0.6127,43.1,7.4,True,0.31,2022-12-01,2022,2022-10-01,644,1.6009316770186335,761.0,665.1538461538462,0.2775712515489468,,32.1,3.2289039735898113,0.8933074685806911,2022-12-01,0.22157079787697587,False
2022-12-26,51,P003,FRA_SKU_03,Fragrance,Central,Retail,LineC,None,740,731,724,23,47.77,21.61,594.22,16050.82,422.6,2508.55,593.18,34585.48,15010.33,0.434,9,4.32,28.55,0.0117,0.0322,4385,0,37,0.7803,9.9,5.81,False,0.0,2022-12-01,2022,2022-10-01,644,1.124223602484472,810.75,676.9230769230769,0.3790476190476191,,32.0575,6.056629825888633,1.0,2022-12-01,0.208376588313818,False
2023-01-02,52,P003,FRA_SKU_03,Fragrance,West,E-commerce,LineC,HolidayPush,594,587,618,20,48.7,23.44,573.21,13980.68,3157.42,1949.81,270.97,30096.6,10737.72,0.3568,1,7.68,26.33,0.0112,0.0333,2005,17,36,0.6756,31.6,6.14,False,0.0,2023-01-01,2023,2023-01-01,644,0.9596273291925466,744.25,686.6923076923077,-0.30090497737556565,0.04923599320882843,29.225,3.2443365643295525,0.9724919094296247,2023-01-01,0.20579076335970148,False
2023-01-09,53,P003,FRA_SKU_03,Fragrance,South,Retail,LineA,None,604,593,474,5,50.97,23.81,639.64,14445.2,747.67,1347.58,389.91,24159.78,7229.42,0.2992,8,8.4,27.66,0.0179,0.0118,3460,0,34,0.6803,20.1,7.15,False,0.0,2023-01-01,2023,2023-01-01,644,0.7360248447204969,711.75,690.3076923076923,-0.2152317880794702,-0.25,29.7025,7.299578043671777,1.0,2023-01-01,0.20709718463072618,False
2023-01-16,54,P003,FRA_SKU_03,Fragrance,East,E-commerce,LineC,None,646,641,594,22,49.9,23.02,627.91,14933.71,900.53,2128.57,1017.95,29640.6,10659.84,0.3596,4,7.63,28.58,0.0072,0.0386,4018,0,36,0.7217,42.3,7.36,False,0.0,2023-01-01,2023,2023-01-01,644,0.922360248447205,602.5,699.9230769230769,-0.42386032977691557,0.24528301886792447,27.779999999999998,6.7643097529220375,1.0,2023-01-01,0.2053781300651099,False
2023-01-23,55,P003,FRA_SKU_03,Fragrance,East,E-commerce,LineC,SummerSale,578,569,753,14,39.57,20.96,686.09,12183.49,962.43,1384.54,949.75,29796.21,14316.0,0.4805,3,8.86,27.03,0.0143,0.0189,2310,103,55,0.7019,25.2,7.97,True,0.17,2023-01-01,2023,2023-01-01,644,1.1692546583850931,609.75,719.3846153846154,0.04005524861878462,0.2741116751269035,27.4,3.0677290795913295,0.8632138116026377,2023-01-01,0.18998713060888595,False
2023-01-30,56,P003,FRA_SKU_03,Fragrance,East,Wholesale,LineC,HolidayPush,553,535,449,1,50.64,21.65,340.65,12006.51,405.0,1426.52,795.45,22737.36,8103.88,0.3564,6,6.23,23.03,0.031,0.0043,3943,0,25,0.7822,24.3,8.58,False,0.0,2023-01-01,2023,2023-01-01,644,0.6972049689440993,567.5,686.9230769230769,-0.27346278317152106,-0.19099099099099104,26.575,8.781737174205485,1.0,2023-01-01,0.20293428824308657,False
2023-02-06,57,P003,FRA_SKU_03,Fragrance,South,E-commerce,LineA,None,603,595,534,3,49.25,22.01,587.32,13330.76,2970.91,1128.9,223.4,26299.5,8645.53,0.3287,5,9.28,28.77,0.0128,0.0065,2876,0,39,0.7408,36.7,6.12,False,0.0,2023-02-01,2023,2023-01-01,644,0.8291925465838509,582.5,664.6923076923077,0.12658227848101267,0.25943396226415105,26.8525,5.385767780176465,1.0,2023-02-01,0.19249446723220898,False
2023-02-13,58,P003,FRA_SKU_03,Fragrance,East,Retail,LineB,NewLaunch,747,730,647,17,47.69,23.68,828.42,17771.8,1608.22,1017.74,627.09,30855.43,9830.58,0.3186,5,5.21,29.84,0.0217,0.0275,2595,0,24,0.6677,28.7,7.63,False,0.0,2023-02-01,2023,2023-01-01,644,1.0046583850931676,595.75,664.9230769230769,0.08922558922558932,-0.15974025974025974,27.1675,4.010819159179569,1.0,2023-02-01,0.23452973955285483,False
2023-02-20,59,P003,FRA_SKU_03,Fragrance,North,Retail,LineC,None,737,714,694,6,50.04,22.25,689.83,16467.23,3077.01,1806.83,205.05,34727.76,13171.64,0.3793,2,6.3,30.79,0.031,0.0091,3522,0,26,0.8235,42.6,7.78,False,0.0,2023-02-01,2023,2023-01-01,644,1.0776397515527951,581.0,656.2307692307693,-0.07835325365205847,0.0014430014430013571,28.1075,5.074927946577914,1.0,2023-02-01,0.21773943337617646,False
2023-02-27,60,P003,FRA_SKU_03,Fragrance,West,Wholesale,LineB,None,593,593,545,6,52.09,21.46,512.95,12777.07,2987.12,2269.47,701.83,28389.05,9653.56,0.34,3,8.47,27.24,0.0,0.0122,1504,0,25,0.6938,38.2,5.83,False,0.0,2023-02-01,2023,2023-01-01,644,0.8462732919254659,605.0,657.7692307692307,0.21380846325167036,-0.20669577874818046,29.16,2.759633022459389,1.0,2023-02-01,0.18377246385796997,False
2023-03-06,61,P003,FRA_SKU_03,Fragrance,South,Retail,LineA,None,528,518,481,5,52.31,21.74,713.33,11550.05,3412.69,1704.11,873.71,25161.11,7620.55,0.3029,12,7.42,23.13,0.0172,0.0107,3221,0,25,0.6813,20.5,6.22,False,0.0,2023-03-01,2023,2023-01-01,644,0.7468944099378882,591.75,626.7692307692307,-0.09925093632958804,-0.4294187425860023,27.75,6.696465682543731,1.0,2023-03-01,0.2091166865440635,False
2023-03-13,62,P003,FRA_SKU_03,Fragrance,North,Retail,LineB,None,593,585,513,7,48.14,21.04,476.77,12524.4,3680.95,1233.57,996.08,24695.82,6260.82,0.2535,4,9.69,28.85,0.0125,0.0144,1482,0,22,0.7119,13.5,8.36,False,0.0,2023-03-01,2023,2023-01-01,644,0.796583850931677,558.25,619.7692307692307,-0.20710973724884085,0.07773109243697474,27.502499999999998,2.8888888832575264,1.0,2023-03-01,0.18454136104225566,False
